,BTC-close,hold,signal,strategy
2022-05-11 19:00:00+00:00,-0.0157734467927447,0.810337365723146,1,0.8695361185386854
2022-05-11 20:00:00+00:00,-0.0301680250490352,0.7858910877758409,1,0.8433039311335695
2022-05-11 21:00:00+00:00,0.0141357733232549,0.7970002660494065,0,0.8433039311335695
2022-05-11 22:00:00+00:00,-0.0009446785305585,0.7962473570092203,0,0.8433039311335695
2022-05-11 23:00:00+00:00,0.0012352630640921,0.7972309319592148,1,0.8443456333315025
2022-05-12 00:00:00+00:00,0.034353583686731,0.8246186714979262,1,0.8733519317066821
2022-05-12 01:00:00+00:00,-0.0206925472959773,0.8075552106368095,0,0.8733519317066821
2022-05-12 02:00:00+00:00,-0.0165503486605805,0.7941898903381017,0,0.8733519317066821
2022-05-12 03:00:00+00:00,-0.0130662851434191,0.7838127787729233,0,0.8733519317066821
2022-05-12 04:00:00+00:00,-0.0276750021643802,0.7621207584239138,0,0.8733519317066821
2022-05-12 05:00:00+00:00,-0.0309929098512384,0.7385004184623241,0,0.8733519317066821
2022-05-12 06:00:00+00:00,-0.0008327462152855,0.7378854350338628,0,0.8733519317066821
2022-05-12 07:00:00+00:00,0.0451075910868676,0.7711696695063258,0,0.8733519317066821
2022-05-12 08:00:00+00:00,-0.0058014270905855,0.766695784894214,0,0.8733519317066821
2022-05-12 09:00:00+00:00,-0.000218530608896,0.7665282383975031,1,0.8731610775772658
2022-05-12 10:00:00+00:00,0.0221322724471595,0.7834932502081579,0,0.8731610775772658
2022-05-12 11:00:00+00:00,-0.0036492584799427,0.7806340808208578,1,0.869974687110561
2022-05-12 12:00:00+00:00,0.003568866568544,0.7834200596941655,0,0.869974687110561
2022-05-12 13:00:00+00:00,-0.0071675522846413,0.7778048554554707,0,0.869974687110561
2022-05-12 14:00:00+00:00,0.0423004978789685,0.8107063880939163,1,0.9067750495174376
2022-05-12 15:00:00+00:00,-0.0107334131392835,0.8020047414958479,0,0.9067750495174376
2022-05-12 16:00:00+00:00,0.0209857793731877,0.8188354360571303,1,0.925804430647722
2022-05-12 17:00:00+00:00,-0.0345205773172008,0.7905687640766562,0,0.925804430647722
2022-05-12 18:00:00+00:00,-0.0140690967837967,0.7794461756206151,0,0.925804430647722
2022-05-12 19:00:00+00:00,0.0147134533810837,0.7909145205886731,0,0.925804430647722
2022-05-12 20:00:00+00:00,-0.0023971643134113,0.7890185685249591,0,0.925804430647722
2022-05-12 21:00:00+00:00,-0.0075137464769927,0.7830900830354229,1,0.9188481708685585
2022-05-12 22:00:00+00:00,0.0069535221208822,0.7885353172504533,0,0.9188481708685585
2022-05-12 23:00:00+00:00,0.0163173082991179,0.8014020911267717,0,0.9188481708685585
2022-05-13 00:00:00+00:00,0.012562012706901,0.8114693143788433,0,0.9188481708685585
2022-05-13 01:00:00+00:00,0.0016165421567939,0.8127810887344814,0,0.9188481708685585
2022-05-13 02:00:00+00:00,0.017088528710113,0.8266703217043575,0,0.9188481708685585
2022-05-13 03:00:00+00:00,0.0216315762797174,0.8445525038264838,0,0.9188481708685585
2022-05-13 04:00:00+00:00,-0.0060716887028481,0.8394246439300385,1,0.9132692108098632
2022-05-13 05:00:00+00:00,0.0046962034899611,0.8433667528724221,1,0.9175581088649426
2022-05-13 06:00:00+00:00,-0.0065834943472755,0.8378144526222064,0,0.9175581088649426
2022-05-13 07:00:00+00:00,-0.0057196589314758,0.8330224397053464,0,0.9175581088649426
2022-05-13 08:00:00+00:00,0.0028275335761127,0.8353778386232686,0,0.9175581088649426
2022-05-13 09:00:00+00:00,0.004054146663212,0.8387645829002445,0,0.9175581088649426
2022-05-13 10:00:00+00:00,0.0018254591386093,0.8402957133732416,0,0.9175581088649426
2022-05-13 11:00:00+00:00,0.0050037833452565,0.8445003710689091,0,0.9175581088649426
2022-05-13 12:00:00+00:00,0.0017431657558422,0.8459724751965524,0,0.9175581088649426
2022-05-13 13:00:00+00:00,0.0021636745607334,0.8478028843202159,0,0.9175581088649426
2022-05-13 14:00:00+00:00,0.0004374288963648,0.8481737378002391,0,0.9175581088649426
2022-05-13 15:00:00+00:00,-0.0137822560382574,0.8364839901809503,0,0.9175581088649426
2022-05-13 16:00:00+00:00,-0.0125674277151586,0.8259715380994638,0,0.9175581088649426
2022-05-13 17:00:00+00:00,-0.008085743517331,0.819292944089776,1,0.9101389693344134
2022-05-13 18:00:00+00:00,0.0125704226393688,0.8295918026624373,0,0.9101389693344134
2022-05-13 19:00:00+00:00,-0.0018320102436768,0.8280719819818894,1,0.9084715854194233
2022-05-13 20:00:00+00:00,-0.0070377631502955,0.8222442075013051,0,0.9084715854194233
2022-05-13 21:00:00+00:00,0.0067444296722418,0.8277897757322059,0,0.9084715854194233
2022-05-13 22:00:00+00:00,-0.0067704229120105,0.8221852888682606,0,0.9084715854194233
2022-05-13 23:00:00+00:00,-0.0175841329148085,0.8077278734682009,1,0.8924969003120813
2022-05-14 00:00:00+00:00,0.0065398598134736,0.8130103005281181,1,0.898333704924082
2022-05-14 01:00:00+00:00,0.0067363722967186,0.8184870405935426,1,0.9043852152071412
2022-05-14 02:00:00+00:00,-0.0048035712887471,0.8145553797451359,1,0.9000409363534049
2022-05-14 03:00:00+00:00,-0.0006992559430143,0.8139857970549348,1,0.8994115773797036
2022-05-14 04:00:00+00:00,-0.0090380011422467,0.8066289924913796,1,0.8912826945159958
2022-05-14 05:00:00+00:00,0.0063399221403934,0.8117429574999591,1,0.8969333574043074
2022-05-14 06:00:00+00:00,0.0019717461560768,0.813343508556132,1,0.8987018823040264
2022-05-14 07:00:00+00:00,-0.0030453950054515,0.8108665562974587,1,0.8959649800802678
2022-05-14 08:00:00+00:00,0.0040576763494848,0.8141567903455351,0,0.8959649800802678
2022-05-14 09:00:00+00:00,-0.0044838851941758,0.8105062047675671,1,0.8919475759715859
2022-05-14 10:00:00+00:00,-0.0044727841784122,0.8068809854383777,1,0.887958086965807
2022-05-14 11:00:00+00:00,-0.00715618252387,0.8011067978315406,1,0.8816036968219333
2022-05-14 12:00:00+00:00,0.0006628600393883,0.8016378195151055,1,0.8821880766831336
2022-05-14 13:00:00+00:00,-0.0071312369434715,0.7959211502812954,1,0.8758969844796007
2022-05-14 14:00:00+00:00,-0.000313154491534,0.7956719039981779,1,0.8756226934047898
2022-05-14 15:00:00+00:00,-0.0020536725955426,0.7940378544138936,0,0.8756226934047898
2022-05-14 16:00:00+00:00,0.0202334166390898,0.8101039531494589,0,0.8756226934047898
2022-05-14 17:00:00+00:00,0.0039391054138167,0.8132950380170643,0,0.8756226934047898
2022-05-14 18:00:00+00:00,0.0012058607614233,0.8142757585908694,0,0.8756226934047898
2022-05-14 19:00:00+00:00,-0.0064050584888768,0.8090602747310204,0,0.8756226934047898
2022-05-14 20:00:00+00:00,0.0003694430030989,0.8093591763886051,0,0.8756226934047898
2022-05-14 21:00:00+00:00,0.0117753564723304,0.8188896692047327,0,0.8756226934047898
2022-05-14 22:00:00+00:00,0.0154178258425594,0.8315151675088024,0,0.8756226934047898
2022-05-14 23:00:00+00:00,-0.0008687425422893,0.8307927949082287,0,0.8756226934047898
2022-05-15 00:00:00+00:00,-0.0062331843913813,0.8256143102265346,0,0.8756226934047898
2022-05-15 01:00:00+00:00,-9.001962819288334e-05,0.8255399887332974,0,0.8756226934047898
2022-05-15 02:00:00+00:00,-0.003946867980854,0.8222816913848514,0,0.8756226934047898
2022-05-15 03:00:00+00:00,-0.0041546727132565,0.8188653800790443,0,0.8756226934047898
2022-05-15 04:00:00+00:00,-0.0029206804538287,0.8164737359691304,0,0.8756226934047898
2022-05-15 05:00:00+00:00,0.0057818898716037,0.8211944971935609,0,0.8756226934047898
2022-05-15 06:00:00+00:00,0.0027519813682164,0.8234544091495194,1,0.8780323907426273
2022-05-15 07:00:00+00:00,-0.0019247365169848,0.8218694763781572,1,0.8763424097370696
2022-05-15 08:00:00+00:00,-0.0066908878738617,0.8163704398647615,0,0.8763424097370696
2022-05-15 09:00:00+00:00,0.0043137280772642,0.8198920399526547,0,0.8763424097370696
2022-05-15 10:00:00+00:00,0.0031192074430597,0.8224494533061805,0,0.8763424097370696
2022-05-15 11:00:00+00:00,0.0119057246553566,0.8322413100401924,0,0.8763424097370696
2022-05-15 12:00:00+00:00,0.0029209139431465,0.8346722152867514,0,0.8763424097370696
2022-05-15 13:00:00+00:00,-0.0037323099355491,0.8315569598847099,0,0.8763424097370696
2022-05-15 14:00:00+00:00,-0.0077104554675083,0.8251452769768223,0,0.8763424097370696
2022-05-15 15:00:00+00:00,0.0002461282447596,0.8253483685355163,0,0.8763424097370696
2022-05-15 16:00:00+00:00,0.0085731519866947,0.8324242055409418,0,0.8763424097370696
2022-05-15 17:00:00+00:00,-0.0060466073808994,0.8273908631956787,0,0.8763424097370696
2022-05-15 18:00:00+00:00,0.008811573433977,0.834681478545329,0,0.8763424097370696
2022-05-15 19:00:00+00:00,0.0038626049781174,0.8379055233795006,0,0.8763424097370696
2022-05-15 20:00:00+00:00,0.0195102098165129,0.8542532359470498,0,0.8763424097370696
2022-05-15 21:00:00+00:00,0.0020619405529918,0.8560146553367736,0,0.8763424097370696
2022-05-15 22:00:00+00:00,0.0016008719514462,0.8573850251885291,0,0.8763424097370696
2022-05-15 23:00:00+00:00,0.0069024268230695,0.8633030625840885,0,0.8763424097370696
2022-05-16 00:00:00+00:00,-0.0078997272204496,0.8564832038810954,1,0.8694195437484352
2022-05-16 01:00:00+00:00,-0.0102260160447327,0.8477247928961633,0,0.8694195437484352
2022-05-16 02:00:00+00:00,-0.0088046551397833,0.8402608684412683,0,0.8694195437484352
2022-05-16 03:00:00+00:00,-0.0056222470182727,0.8355367142791031,0,0.8694195437484352
2022-05-16 04:00:00+00:00,0.00128243562732,0.8366082363294286,0,0.8694195437484352
2022-05-16 05:00:00+00:00,-0.0013647373122077,0.8354664858536096,0,0.8694195437484352
2022-05-16 06:00:00+00:00,-0.0251224059937117,0.8144775576018556,0,0.8694195437484352
2022-05-16 07:00:00+00:00,0.0008601352504493,0.8151781184598489,0,0.8694195437484352
2022-05-16 08:00:00+00:00,0.0074628980793145,0.8212617096744022,0,0.8694195437484352
2022-05-16 09:00:00+00:00,-0.0040190381496804,0.817961027532349,1,0.8659253134340326
2022-05-16 10:00:00+00:00,0.0148564474155847,0.830113022525881,0,0.8659253134340326
2022-05-16 11:00:00+00:00,-0.0048431500600576,0.8260926605909802,1,0.8617315072002691
2022-05-16 12:00:00+00:00,-0.002413019679674,0.8240992827437399,0,0.8617315072002691
2022-05-16 13:00:00+00:00,-0.0095072762074203,0.8162643432403582,0,0.8617315072002691
2022-05-16 14:00:00+00:00,-0.0014932985317074,0.8150454168951122,0,0.8617315072002691
2022-05-16 15:00:00+00:00,0.0036484685517736,0.8180190844669213,0,0.8617315072002691
2022-05-16 16:00:00+00:00,-0.0137002120355558,0.8068120495605933,0,0.8617315072002691
2022-05-16 17:00:00+00:00,0.0149838427274251,0.8189011944218008,0,0.8617315072002691
2022-05-16 18:00:00+00:00,0.0062593137503459,0.8240269539282199,0,0.8617315072002691
2022-05-16 19:00:00+00:00,-0.0095685661843037,0.8161421974819075,1,0.8534859722405236
2022-05-16 20:00:00+00:00,0.0085328655351102,0.82310622911055,1,0.8607686532777548
2022-05-16 21:00:00+00:00,0.0076524102589603,0.8294049756624097,1,0.8673556081506889
2022-05-16 22:00:00+00:00,-0.0028958385753593,0.8270031527392915,1,0.8648438863220519
2022-05-16 23:00:00+00:00,-0.0037692652238134,0.8238859585156872,1,0.8615840603373106
2022-05-17 00:00:00+00:00,0.0083384658467458,0.8307559034423837,1,0.8687683495985339
2022-05-17 01:00:00+00:00,-0.0051946590373744,0.8264404097807146,1,0.864255394239907
2022-05-17 02:00:00+00:00,0.0009868149454468,0.8272559535286075,1,0.865108254379626
2022-05-17 03:00:00+00:00,0.012190510812428,0.8373406261747435,1,0.8756543659085616
2022-05-17 04:00:00+00:00,-0.00038102039887,0.8370215823153683,1,0.8753207237327909
2022-05-17 05:00:00+00:00,0.0024567295937407,0.8390779180072422,1,0.8774711500587998
2022-05-17 06:00:00+00:00,0.0014940967197523,0.8403315815721534,1,0.87878217682578
2022-05-17 07:00:00+00:00,-0.0028760656426926,0.8379147327819242,1,0.8762547415996007
2022-05-17 08:00:00+00:00,0.0068382423264523,0.8436445967735916,1,0.8822467838623617
2022-05-17 09:00:00+00:00,0.0003246136427357,0.8439184553193246,1,0.8825331732046631
2022-05-17 10:00:00+00:00,-0.0038898877277852,0.8406357072767265,1,0.879100218244851
2022-05-17 11:00:00+00:00,-0.0039772163419258,0.8372923172041392,1,0.875603846490657
2022-05-17 12:00:00+00:00,0.0051292781478817,0.8415870223901637,1,0.8800950621666628
2022-05-17 13:00:00+00:00,0.0015541477397695,0.8428949729588308,1,0.8814628599183114
2022-05-17 14:00:00+00:00,-0.0167785700169645,0.8287524006380936,1,0.8666731736058183
2022-05-17 15:00:00+00:00,0.0019047640090255,0.8303309783832226,1,0.8683239814744905
2022-05-17 16:00:00+00:00,0.0012404030752188,0.8313609234822587,1,0.8694010532113978
2022-05-17 17:00:00+00:00,-7.048141723098311e-05,0.8313023279861411,1,0.8693397765930254
2022-05-17 18:00:00+00:00,-0.012192071512584,0.8211670305547566,1,0.8587407238680695
2022-05-17 19:00:00+00:00,0.0116086578096887,0.830699677617065,0,0.8587407238680695
2022-05-17 20:00:00+00:00,-0.0002989416454367,0.8304513468885745,0,0.8587407238680695
2022-05-17 21:00:00+00:00,0.0134207283049772,0.8415966087856684,0,0.8587407238680695
2022-05-17 22:00:00+00:00,-0.006359096188209,0.8362448149987299,0,0.8587407238680695
2022-05-17 23:00:00+00:00,0.0032571502578961,0.8389685900135674,0,0.8587407238680695
2022-05-18 00:00:00+00:00,0.0027092778306159,0.8412415890150743,0,0.8587407238680695
2022-05-18 01:00:00+00:00,-0.0101421515801666,0.8327095893037432,0,0.8587407238680695
2022-05-18 02:00:00+00:00,4.688995122470452e-05,0.83274863501577,0,0.8587407238680695
2022-05-18 03:00:00+00:00,-0.0130422326072306,0.8218877336145406,0,0.8587407238680695
2022-05-18 04:00:00+00:00,0.0007794482528598,0.8225283525725533,0,0.8587407238680695
2022-05-18 05:00:00+00:00,0.0056468113999563,0.8271730150506473,0,0.8587407238680695
2022-05-18 06:00:00+00:00,-0.0070347339255099,0.8213540729794042,0,0.8587407238680695
2022-05-18 07:00:00+00:00,0.0024573654278183,0.8233724400823417,0,0.8587407238680695
2022-05-18 08:00:00+00:00,-0.0003720476809714,0.8230661062754332,1,0.8584212313731987
2022-05-18 09:00:00+00:00,0.0023507010389214,0.8250008886265559,0,0.8584212313731987
2022-05-18 10:00:00+00:00,0.0005200866919954,0.8254299606096149,0,0.8584212313731987
2022-05-18 11:00:00+00:00,-0.0036974359620128,0.8223779861891342,0,0.8584212313731987
2022-05-18 12:00:00+00:00,-0.0085593237099553,0.8153389867934002,0,0.8584212313731987
2022-05-18 13:00:00+00:00,-0.0066004156891269,0.8099574105530122,0,0.8584212313731987
2022-05-18 14:00:00+00:00,-0.0055674233721271,0.8054480347350718,0,0.8584212313731987
2022-05-18 15:00:00+00:00,-0.0077965741531417,0.7991682994057575,0,0.8584212313731987
2022-05-18 16:00:00+00:00,0.0054207372345507,0.8035003807630189,0,0.8584212313731987
2022-05-18 17:00:00+00:00,-0.0057094869699335,0.7989128058087158,1,0.8535200865379592
2022-05-18 18:00:00+00:00,0.0063457428804538,0.80398250105828,1,0.8589363055504318
2022-05-18 19:00:00+00:00,0.0053028700931134,0.8082459158185284,1,0.8634911331970245
2022-05-18 20:00:00+00:00,-0.0041875745544193,0.8048613257877334,1,0.859875199699682
2022-05-18 21:00:00+00:00,-0.0017927486955364,0.8034184116958397,1,0.8583336595570963
2022-05-18 22:00:00+00:00,-0.0054145176482117,0.7990682885268144,1,0.8536861968093703
