,ETH-close,hold,signal,strategy
2022-05-28 23:00:00+00:00,0.0036514803844776,0.6582004088842913,1,0.8535227705159437
2022-05-29 00:00:00+00:00,-0.0013161633440097,0.6573341096331056,0,0.8535227705159437
2022-05-29 01:00:00+00:00,-0.0074497887714825,0.6524371093640484,1,0.8471642061639494
2022-05-29 02:00:00+00:00,-0.0048697759549899,0.6492598868167242,1,0.843038706282844
2022-05-29 03:00:00+00:00,0.0039539093997833,0.6518270015861111,0,0.843038706282844
2022-05-29 04:00:00+00:00,-0.0005719137923173,0.6514542127336992,0,0.843038706282844
2022-05-29 05:00:00+00:00,0.0033236223464951,0.6536194005128594,0,0.843038706282844
2022-05-29 06:00:00+00:00,0.0006108786605139,0.6540186826567306,0,0.843038706282844
2022-05-29 07:00:00+00:00,0.0003832196537465,0.654269315469842,0,0.843038706282844
2022-05-29 08:00:00+00:00,0.0018848061357432,0.6555024862900681,1,0.844627670809115
2022-05-29 09:00:00+00:00,-0.0039573554550053,0.6529084299501786,0,0.844627670809115
2022-05-29 10:00:00+00:00,0.0081034539698068,0.6581992433587788,1,0.8514720722611419
2022-05-29 11:00:00+00:00,0.0036925513263748,0.6606296778478621,0,0.8514720722611419
2022-05-29 12:00:00+00:00,0.0082380296856507,0.6660719647451947,0,0.8514720722611419
2022-05-29 13:00:00+00:00,-0.0019728203995807,0.6647579243855566,0,0.8514720722611419
2022-05-29 14:00:00+00:00,-0.0014062880375154,0.6638230832686496,0,0.8514720722611419
2022-05-29 15:00:00+00:00,-0.0055227975529326,0.6601569227687933,0,0.8514720722611419
2022-05-29 16:00:00+00:00,0.0030748027718516,0.6621867751047799,0,0.8514720722611419
2022-05-29 17:00:00+00:00,-0.0022029205197974,0.6607280302699631,1,0.8495963469611234
2022-05-29 18:00:00+00:00,-0.0018803581982294,0.659485624901445,0,0.8495963469611234
2022-05-29 19:00:00+00:00,-0.0042912693187329,0.65665559447316,0,0.8495963469611234
2022-05-29 20:00:00+00:00,0.0032534001912978,0.6587919579098358,0,0.8495963469611234
2022-05-29 21:00:00+00:00,0.0043461415141945,0.6616551609873252,0,0.8495963469611234
2022-05-29 22:00:00+00:00,0.0058575619948515,0.6655308471120219,0,0.8495963469611234
2022-05-29 23:00:00+00:00,-0.0003617723734422,0.6652900764378632,0,0.8495963469611234
2022-05-30 00:00:00+00:00,-0.0039671905785743,0.6626507439145999,1,0.8462258363378681
2022-05-30 01:00:00+00:00,0.0187001119732346,0.6750423870249501,0,0.8462258363378681
2022-05-30 02:00:00+00:00,0.0185360046076208,0.687554975821184,1,0.8619114823393146
2022-05-30 03:00:00+00:00,0.0031844500880708,0.6897444603244913,1,0.8646561964351593
2022-05-30 04:00:00+00:00,-0.0030609954259896,0.6876331556863364,1,0.8620094877728177
2022-05-30 05:00:00+00:00,0.0099212485494868,0.6944553351347685,1,0.8705616981530276
2022-05-30 06:00:00+00:00,0.0078107561098004,0.6998795563866559,1,0.8773614432558346
2022-05-30 07:00:00+00:00,0.0006063697195091,0.7003039421569522,1,0.8778934486680898
2022-05-30 08:00:00+00:00,-0.0006031217149806,0.6998815736423509,1,0.8773639720657589
2022-05-30 09:00:00+00:00,-0.0014331984511003,0.6988785044550531,1,0.876106535379943
2022-05-30 10:00:00+00:00,-0.0049815731056629,0.6953969900931338,0,0.876106535379943
2022-05-30 11:00:00+00:00,0.0033273614106528,0.6977108272030539,1,0.879021658457387
2022-05-30 12:00:00+00:00,-0.006312560202228,0.6933064856025883,0,0.879021658457387
2022-05-30 13:00:00+00:00,0.0002106562037735,0.693452534914897,0,0.879021658457387
2022-05-30 14:00:00+00:00,0.0051577274504408,0.6970291740898054,0,0.879021658457387
2022-05-30 15:00:00+00:00,0.0065355319910564,0.7015846305557689,0,0.879021658457387
2022-05-30 16:00:00+00:00,0.0033734120360575,0.7039513645927987,0,0.879021658457387
2022-05-30 17:00:00+00:00,0.0046315391571734,0.7072117429026559,0,0.879021658457387
2022-05-30 18:00:00+00:00,-0.0022982793647372,0.7055863727474428,0,0.879021658457387
2022-05-30 19:00:00+00:00,-0.0015459445337998,0.7044955753513703,0,0.879021658457387
2022-05-30 20:00:00+00:00,0.0139662229005026,0.7143347175891454,1,0.8912982708737723
2022-05-30 21:00:00+00:00,0.0193620401221308,0.7281656950517373,0,0.8912982708737723
2022-05-30 22:00:00+00:00,0.0059099037336654,0.7324690842116507,0,0.8912982708737723
2022-05-30 23:00:00+00:00,0.0003755910724505,0.7327441930605266,0,0.8912982708737723
2022-05-31 00:00:00+00:00,-0.002059989296278,0.731234747865912,0,0.8912982708737723
2022-05-31 01:00:00+00:00,-0.0030396558518356,0.7290120458854958,1,0.8885890308689799
2022-05-31 02:00:00+00:00,0.0051282521138711,0.7327506034508456,0,0.8885890308689799
2022-05-31 03:00:00+00:00,-0.0013815731556229,0.7317382548873514,1,0.8873613801175503
2022-05-31 04:00:00+00:00,-0.0029810805134949,0.729556884234728,1,0.884716084398854
2022-05-31 05:00:00+00:00,-0.0031284303806879,0.727274516313648,0,0.884716084398854
2022-05-31 06:00:00+00:00,-0.0076152167745201,0.7217361632173354,0,0.884716084398854
2022-05-31 07:00:00+00:00,0.002627241950605,0.7236323387426087,0,0.884716084398854
2022-05-31 08:00:00+00:00,0.0020263339159172,0.7250986594932574,0,0.884716084398854
2022-05-31 09:00:00+00:00,-0.0053701468108852,0.7212047732394025,0,0.884716084398854
2022-05-31 10:00:00+00:00,0.003552208747972,0.7237666431439826,1,0.8878587806133271
2022-05-31 11:00:00+00:00,0.0034718142555218,0.7262794264933211,0,0.8878587806133271
2022-05-31 12:00:00+00:00,-0.008034563213055,0.7204440885308192,1,0.8807252231162235
2022-05-31 13:00:00+00:00,-0.0079864573755589,0.7146902925262945,1,0.8736913486622261
2022-05-31 14:00:00+00:00,0.0062897910290034,0.7191855451167422,1,0.8791866846691596
2022-05-31 15:00:00+00:00,0.0155848663139204,0.7303939556922906,1,0.8928886916147074
2022-05-31 16:00:00+00:00,-0.0063355536341099,0.7257665056119724,1,0.8872317474196922
2022-05-31 17:00:00+00:00,-0.0062429042114171,0.7212356148375819,0,0.8872317474196922
2022-05-31 18:00:00+00:00,-0.014848976206583,0.7105260043535184,0,0.8872317474196922
2022-05-31 19:00:00+00:00,-0.001277911289171,0.7096180151513055,0,0.8872317474196922
2022-05-31 20:00:00+00:00,0.007672351209375,0.7150624537880459,0,0.8872317474196922
2022-05-31 21:00:00+00:00,-0.0011636056792934,0.7142304030557687,0,0.8872317474196922
2022-05-31 22:00:00+00:00,0.0055934583419188,0.718225421061793,0,0.8872317474196922
2022-05-31 23:00:00+00:00,-0.006931539315277,0.7132470133184717,0,0.8872317474196922
2022-06-01 00:00:00+00:00,0.0059900889849411,0.7175194263964929,0,0.8872317474196922
2022-06-01 01:00:00+00:00,-0.0036621063396561,0.7148917939562599,0,0.8872317474196922
2022-06-01 02:00:00+00:00,-0.003810133429917,0.7121679608333338,0,0.8872317474196922
2022-06-01 03:00:00+00:00,-0.0049707582645646,0.7086279460562633,0,0.8872317474196922
2022-06-01 04:00:00+00:00,0.0012849399996532,0.7095384904490232,1,0.8883717869809141
2022-06-01 05:00:00+00:00,-0.0006044962949962,0.7091095770603896,1,0.887834769527105
2022-06-01 06:00:00+00:00,0.0024693892955369,0.7108606446593453,1,0.8900271792031809
2022-06-01 07:00:00+00:00,-0.0025833123759108,0.7090242695584489,1,0.8877279609762483
2022-06-01 08:00:00+00:00,0.0027652622567087,0.7109849076101493,1,0.8901827616009609
2022-06-01 09:00:00+00:00,0.0024945902730839,0.712758523644983,1,0.8924034028593176
2022-06-01 10:00:00+00:00,-0.002838762670296,0.7107351713551243,1,0.8898700813924354
2022-06-01 11:00:00+00:00,0.0004540595376185,0.711057887438399,1,0.890274135390133
2022-06-01 12:00:00+00:00,0.0084710906882308,0.7170813232874715,1,0.8978157283284091
2022-06-01 13:00:00+00:00,0.0041120092901389,0.7200299683506148,1,0.9015075549441284
2022-06-01 14:00:00+00:00,-0.0230157427179633,0.7034579438498338,1,0.8807586890012342
2022-06-01 15:00:00+00:00,-0.0146902847057546,0.693123946376155,1,0.8678200931027389
2022-06-01 16:00:00+00:00,-0.0146861773524911,0.6829446051724163,1,0.8550751333053768
2022-06-01 17:00:00+00:00,-0.0086245250186907,0.6770545323387269,1,0.8477005164253243
2022-06-01 18:00:00+00:00,-0.006668358557537,0.6725396899540868,1,0.8420477454323909
2022-06-01 19:00:00+00:00,-0.0047552767494815,0.6693415776033446,1,0.8380435753665829
2022-06-01 20:00:00+00:00,-0.0165141018634605,0.6582880026093536,1,0.8242040383969605
2022-06-01 21:00:00+00:00,0.0045958462304718,0.6613133930447106,1,0.8279919534199669
2022-06-01 22:00:00+00:00,0.0084170769368323,0.6668797187533256,1,0.8349612253949809
2022-06-01 23:00:00+00:00,0.0045124365086757,0.6698889711431235,1,0.8387289349117818
2022-06-02 00:00:00+00:00,-0.0041342193241493,0.6671195032135891,1,0.8352614455413464
2022-06-02 01:00:00+00:00,0.0056943414942463,0.6709183094823593,1,0.8400177094492366
2022-06-02 02:00:00+00:00,0.0010180714531549,0.6716013522606422,1,0.8408729074993715
2022-06-02 03:00:00+00:00,-0.0080913670414111,0.6661671792139933,1,0.8340690961696156
2022-06-02 04:00:00+00:00,0.0007595951885217,0.6666731965980753,1,0.8347026510419607
2022-06-02 05:00:00+00:00,0.0026655083249647,0.6684502195536384,1,0.8369275579071832
2022-06-02 06:00:00+00:00,0.0009916523354227,0.6691130897749726,1,0.8377574990745615
2022-06-02 07:00:00+00:00,0.0019134729168313,0.6703934195505543,1,0.839360525359913
2022-06-02 08:00:00+00:00,-0.0006753004916674,0.6699407025447213,1,0.8387937047844513
2022-06-02 09:00:00+00:00,-0.0033099973401986,0.6677232006012075,0,0.8387937047844513
2022-06-02 10:00:00+00:00,0.0039344065070909,0.6703502951065885,1,0.8420938601946621
2022-06-02 11:00:00+00:00,0.0072807947538904,0.6752309780184694,0,0.8420938601946621
2022-06-02 12:00:00+00:00,-0.0053805622855552,0.6715978556841047,1,0.8375629217296012
2022-06-02 13:00:00+00:00,-0.0171323105561107,0.6600918326517066,0,0.8375629217296012
2022-06-02 14:00:00+00:00,0.0017945645035073,0.6612764100236385,0,0.8375629217296012
2022-06-02 15:00:00+00:00,0.0094032137595188,0.6674945334612179,0,0.8375629217296012
2022-06-02 16:00:00+00:00,0.0037167506024282,0.6699754441705774,0,0.8375629217296012
2022-06-02 17:00:00+00:00,-0.0038608945836539,0.6673887396069981,0,0.8375629217296012
2022-06-02 18:00:00+00:00,-0.0039267730477517,0.6647680554919363,0,0.8375629217296012
2022-06-02 19:00:00+00:00,0.0045919790339905,0.6678206564652219,0,0.8375629217296012
2022-06-02 20:00:00+00:00,0.0031062400553329,0.669895067738113,0,0.8375629217296012
2022-06-02 21:00:00+00:00,0.0019399470292078,0.6711946286846526,0,0.8375629217296012
2022-06-02 22:00:00+00:00,0.0047422985985758,0.6743776340316355,0,0.8375629217296012
2022-06-02 23:00:00+00:00,-0.0010805850847085,0.6736489116188399,0,0.8375629217296012
2022-06-03 00:00:00+00:00,-0.0044489928627925,0.6706518524190197,0,0.8375629217296012
2022-06-03 01:00:00+00:00,0.0068361613302792,0.6752365366786067,0,0.8375629217296012
2022-06-03 02:00:00+00:00,-0.0036398793270496,0.6727787571678817,0,0.8375629217296012
2022-06-03 03:00:00+00:00,-0.0020674925131769,0.6713877921244126,0,0.8375629217296012
2022-06-03 04:00:00+00:00,-0.0050095459666638,0.6680244441183084,0,0.8375629217296012
2022-06-03 05:00:00+00:00,0.0036171708212158,0.670440802645432,0,0.8375629217296012
2022-06-03 06:00:00+00:00,-0.0057982542118382,0.6665534164377049,0,0.8375629217296012
2022-06-03 07:00:00+00:00,9.879507003862642e-05,0.6666192686291664,0,0.8375629217296012
2022-06-03 08:00:00+00:00,-0.0027912061841083,0.664758596804123,0,0.8375629217296012
2022-06-03 09:00:00+00:00,-0.0077889288815085,0.6595808393702443,0,0.8375629217296012
2022-06-03 10:00:00+00:00,-0.018319146706365,0.6474978812091133,0,0.8375629217296012
2022-06-03 11:00:00+00:00,-0.0006763324021791,0.6470599574117093,0,0.8375629217296012
2022-06-03 12:00:00+00:00,-0.0071988883155635,0.6424018450448291,0,0.8375629217296012
2022-06-03 13:00:00+00:00,0.0075745961330739,0.6472677795761853,0,0.8375629217296012
2022-06-03 14:00:00+00:00,0.001256047185709,0.6480807784491222,0,0.8375629217296012
2022-06-03 15:00:00+00:00,-0.0009420295268395,0.647470267220046,0,0.8375629217296012
2022-06-03 16:00:00+00:00,-0.0007178332900035,0.647005491507948,0,0.8375629217296012
2022-06-03 17:00:00+00:00,-0.0049414896885956,0.6438083205431967,0,0.8375629217296012
2022-06-03 18:00:00+00:00,-0.002089365549219,0.6424631696179532,0,0.8375629217296012
2022-06-03 19:00:00+00:00,0.0012634169585066,0.6432748684816645,0,0.8375629217296012
2022-06-03 20:00:00+00:00,0.0043392709456164,0.6460662124285123,0,0.8375629217296012
2022-06-03 21:00:00+00:00,0.0152755204222216,0.6559352100505714,0,0.8375629217296012
2022-06-03 22:00:00+00:00,-0.0028933256343826,0.654037375892838,0,0.8375629217296012
2022-06-03 23:00:00+00:00,-0.0027634069755224,0.6522300044460433,0,0.8375629217296012
2022-06-04 00:00:00+00:00,-0.0014441591453481,0.6512880805202521,0,0.8375629217296012
2022-06-04 01:00:00+00:00,-0.0066503857108078,0.6469567635759408,1,0.8319928052430283
2022-06-04 02:00:00+00:00,-0.0045468372042425,0.6440151564937774,1,0.8282098694024872
2022-06-04 03:00:00+00:00,3.2924067911332955e-05,0.6440363600925257,1,0.8282371374404722
2022-06-04 04:00:00+00:00,0.0080821401303818,0.6492415522038546,0,0.8282371374404722
2022-06-04 05:00:00+00:00,0.0001431335461532,0.6493344804495316,1,0.8283556859590099
2022-06-04 06:00:00+00:00,0.0009912978559758,0.6499781643278124,1,0.8291768331744864
2022-06-04 07:00:00+00:00,-0.0010938376113235,0.6492671937651316,1,0.8282698483679221
2022-06-04 08:00:00+00:00,0.0031269957986819,0.6512974495522572,1,0.8308598447039435
2022-06-04 09:00:00+00:00,-0.0008055013338986,0.6507728285878781,1,0.8301905859907517
2022-06-04 10:00:00+00:00,0.0002661681845395,0.650946043610211,1,0.8304115563118466
2022-06-04 11:00:00+00:00,-0.0029708695702176,0.6490121678173959,0,0.8304115563118466
2022-06-04 12:00:00+00:00,-0.0045602040246138,0.6460525399176917,0,0.8304115563118466
2022-06-04 13:00:00+00:00,0.0030551964950482,0.6480263573732653,0,0.8304115563118466
2022-06-04 14:00:00+00:00,0.0065075294672682,0.6522434079894384,0,0.8304115563118466
2022-06-04 15:00:00+00:00,0.0006174595060242,0.652646141881943,0,0.8304115563118466
2022-06-04 16:00:00+00:00,-0.002325377572494,0.6511284931808361,0,0.8304115563118466
2022-06-04 17:00:00+00:00,0.0012664309868088,0.6519531024809945,0,0.8304115563118466
2022-06-04 18:00:00+00:00,0.0018124977911042,0.6531347660391449,0,0.8304115563118466
2022-06-04 19:00:00+00:00,-0.0035934540330131,0.6507877562800204,0,0.8304115563118466
2022-06-04 20:00:00+00:00,0.0017752404516764,0.6519430610304244,0,0.8304115563118466
2022-06-04 21:00:00+00:00,0.0041945255397661,0.6546776528503899,0,0.8304115563118466
2022-06-04 22:00:00+00:00,0.0092216344783064,0.6607148508660918,0,0.8304115563118466
2022-06-04 23:00:00+00:00,0.0012019198965678,0.6615089771913056,0,0.8304115563118466
2022-06-05 00:00:00+00:00,-0.0011439600656897,0.6607522373383036,1,0.8294615986533386
2022-06-05 01:00:00+00:00,-0.0054081638952837,0.6571787809446027,1,0.8249757343829773
2022-06-05 02:00:00+00:00,0.0020684121009781,0.6585380974876146,0,0.8249757343829773
2022-06-05 03:00:00+00:00,-0.0009549799354828,0.6579092068177629,1,0.8241878991093814
2022-06-05 04:00:00+00:00,-0.000534057147249,0.657557845703621,1,0.8237477356711859
2022-06-05 05:00:00+00:00,0.0035079265806019,0.6598645103488481,0,0.8237477356711859
2022-06-05 06:00:00+00:00,-0.0023862173444882,0.6582899302092414,0,0.8237477356711859
2022-06-05 07:00:00+00:00,-0.0016775140323429,0.6571856396139654,0,0.8237477356711859
2022-06-05 08:00:00+00:00,0.000548833231436,0.6575463249322081,1,0.8241998358028424
2022-06-05 09:00:00+00:00,-0.0053775378731608,0.6540103446665275,0,0.8241998358028424
2022-06-05 10:00:00+00:00,0.0005240806346653,0.654353098823038,0,0.8241998358028424
2022-06-05 11:00:00+00:00,0.0028716851759442,0.6562321949167613,1,0.8265666782533331
2022-06-05 12:00:00+00:00,0.0013684067720287,0.6571301874963087,0,0.8265666782533331
2022-06-05 13:00:00+00:00,-0.0030684317585006,0.6551138283595256,0,0.8265666782533331
2022-06-05 14:00:00+00:00,0.0063606928546608,0.6592808062065616,0,0.8265666782533331
2022-06-05 15:00:00+00:00,0.0072048352174678,0.6640308157773193,1,0.8325219549663981
2022-06-05 16:00:00+00:00,-0.0045680485037018,0.6609974908028957,0,0.8325219549663981
2022-06-05 17:00:00+00:00,0.0118915114480457,0.6688577500319078,0,0.8325219549663981
2022-06-05 18:00:00+00:00,-0.0018996597113233,0.6675871479115658,0,0.8325219549663981
2022-06-05 19:00:00+00:00,0.0014452509877134,0.6685519788964698,0,0.8325219549663981
2022-06-05 20:00:00+00:00,-0.0038892978330192,0.665951781133687,0,0.8325219549663981
2022-06-05 21:00:00+00:00,-0.0012405977432833,0.665125602856877,0,0.8325219549663981
2022-06-05 22:00:00+00:00,0.0020925623185654,0.6665174196305285,1,0.8342640590387392
2022-06-05 23:00:00+00:00,-0.0055676617999563,0.6628064760542461,0,0.8342640590387392
2022-06-06 00:00:00+00:00,0.0155128869497018,0.6730885179868059,1,0.8472059030728066
2022-06-06 01:00:00+00:00,0.0153194700346888,0.6833998773687979,1,0.8601846485181419
2022-06-06 02:00:00+00:00,0.0025645186745579,0.6851524691165009,0,0.8601846485181419
2022-06-06 03:00:00+00:00,0.0054910141034496,0.6889146509874329,1,0.8649079345547259
2022-06-06 04:00:00+00:00,0.0025106736490603,0.6906442908481186,1,0.8670794361148757
2022-06-06 05:00:00+00:00,-0.0050301913384878,0.6871702179183183,1,0.8627178606455498
2022-06-06 06:00:00+00:00,0.0082021920046959,0.6928065199855932,1,0.8697940381844451
2022-06-06 07:00:00+00:00,0.0011127283715324,0.6935774254563638,0,0.8697940381844451
2022-06-06 08:00:00+00:00,0.0065465348311097,0.6981179542301853,0,0.8697940381844451
2022-06-06 09:00:00+00:00,0.0021522748243949,0.6996204959275331,0,0.8697940381844451
2022-06-06 10:00:00+00:00,0.0013913158923977,0.7005938890421642,0,0.8697940381844451
2022-06-06 11:00:00+00:00,-0.0007995637719292,0.7000337195496511,0,0.8697940381844451
2022-06-06 12:00:00+00:00,0.0017439135923569,0.701254517868282,0,0.8697940381844451
2022-06-06 13:00:00+00:00,-0.0047798863395407,0.6979026009777821,0,0.8697940381844451
2022-06-06 14:00:00+00:00,-0.0035002119024289,0.6954597939871036,0,0.8697940381844451
2022-06-06 15:00:00+00:00,-0.0047029156194668,0.6921891052592505,0,0.8697940381844451
2022-06-06 16:00:00+00:00,-0.0151442597878173,0.6817064136269075,0,0.8697940381844451
2022-06-06 17:00:00+00:00,-0.0001508497066748,0.6816035784143736,0,0.8697940381844451
2022-06-06 18:00:00+00:00,0.0029859463021613,0.68363881009888,0,0.8697940381844451
2022-06-06 19:00:00+00:00,0.0009896857083955,0.6843153976589393,0,0.8697940381844451
2022-06-06 20:00:00+00:00,-0.0013849630690708,0.6833676461055852,0,0.8697940381844451
2022-06-06 21:00:00+00:00,0.0059772712945413,0.6874523199202704,0,0.8697940381844451
2022-06-06 22:00:00+00:00,-0.0084532706946804,0.6816410993702984,0,0.8697940381844451
2022-06-06 23:00:00+00:00,0.0015026570243379,0.6826653721563446,0,0.8697940381844451
2022-06-07 00:00:00+00:00,-0.0547839618149583,0.6452662584757372,0,0.8697940381844451
2022-06-07 01:00:00+00:00,-0.0093797551377805,0.6392138189725629,1,0.8616355830859737
2022-06-07 02:00:00+00:00,-0.0015591946972933,0.6382171601755843,1,0.8602921254538268
2022-06-07 03:00:00+00:00,0.0113736334863168,0.6454760082400993,1,0.8700767727799031
2022-06-07 04:00:00+00:00,-0.0019009682492743,0.6442489788427666,1,0.8684227844604174
2022-06-07 05:00:00+00:00,0.0021517428184434,0.645635236956281,1,0.8702914069502528
2022-06-07 06:00:00+00:00,-0.0018114872873029,0.6444656769323,1,0.8687148851303135
2022-06-07 07:00:00+00:00,0.0040976069179852,0.6471064439485018,1,0.8722745372533802
2022-06-07 08:00:00+00:00,0.0043127464393135,0.6498972499604976,1,0.8760364361580236
2022-06-07 09:00:00+00:00,-0.0033716603535549,0.6477060171689214,1,0.8730827388379602
2022-06-07 10:00:00+00:00,0.0030336242840545,0.6496709138715333,0,0.8730827388379602
2022-06-07 11:00:00+00:00,-0.009210797598436,0.6436869265782716,1,0.8650409504438356
2022-06-07 12:00:00+00:00,-0.001176260186246,0.6429297832741306,1,0.8640234372143561
2022-06-07 13:00:00+00:00,0.0076643170932615,0.6478574010018455,0,0.8640234372143561
2022-06-07 14:00:00+00:00,0.0116047486797941,0.6553756233208166,1,0.8740502120566807
2022-06-07 15:00:00+00:00,-0.0024517411781025,0.6537688119179963,1,0.8719072671600521
2022-06-07 16:00:00+00:00,0.0009548154583423,0.6543930404857977,1,0.8727397776969775
2022-06-07 17:00:00+00:00,-0.0005384337947355,0.6540406931577605,1,0.8722698651066555
2022-06-07 18:00:00+00:00,0.0137454776496424,0.6630307948875171,1,0.8842596310419356
2022-06-07 19:00:00+00:00,0.0236971743234986,0.6787427512158145,1,0.905214085665969
2022-06-07 20:00:00+00:00,-0.0014469908580478,0.677760616659839,1,0.9039042491594342
2022-06-07 21:00:00+00:00,-0.0009262414439736,0.6771328466875955,1,0.9030670155824789
2022-06-07 22:00:00+00:00,-0.0208945099834731,0.6629844876623441,1,0.8841978728096456
2022-06-07 23:00:00+00:00,0.0053927269857925,0.6665597820001227,1,0.8889661105391264
2022-06-08 00:00:00+00:00,0.0006817400006253,0.6670142024663203,1,0.8895721542958813
2022-06-08 01:00:00+00:00,0.0014245157849333,0.6679643747265083,1,0.890839363871513
2022-06-08 02:00:00+00:00,0.0033981095306121,0.6702341908343759,0,0.890839363871513
2022-06-08 03:00:00+00:00,-0.0256197599776125,0.6530629517364098,1,0.8680162731905159
2022-06-08 04:00:00+00:00,0.0060595581177225,0.6570202246469881,1,0.8732760682450427
2022-06-08 05:00:00+00:00,0.0109618250631577,0.664222365412525,1,0.8828487677369871
2022-06-08 06:00:00+00:00,-0.0035395439734312,0.6618713211420109,0,0.8828487677369871
2022-06-08 07:00:00+00:00,0.0014064610923458,0.6628022174033367,0,0.8828487677369871
2022-06-08 08:00:00+00:00,0.0002292789488176,0.662954183999017,0,0.8828487677369871
2022-06-08 09:00:00+00:00,0.0017553737867652,0.6641179163954352,0,0.8828487677369871
2022-06-08 10:00:00+00:00,-0.0015027506553735,0.6631199127613266,0,0.8828487677369871
2022-06-08 11:00:00+00:00,0.0020810447407042,0.6644998949682349,0,0.8828487677369871
2022-06-08 12:00:00+00:00,-0.0087345954228712,0.6586957572271469,0,0.8828487677369871
2022-06-08 13:00:00+00:00,0.0181909091663889,0.6706780319151517,0,0.8828487677369871
2022-06-08 14:00:00+00:00,-0.0135336981933168,0.6616012778463244,0,0.8828487677369871
2022-06-08 15:00:00+00:00,0.0063815949013912,0.6658233491877824,0,0.8828487677369871
2022-06-08 16:00:00+00:00,-0.0097321212583932,0.6593434756168175,0,0.8828487677369871
2022-06-08 17:00:00+00:00,0.0032533271799028,0.6614885356669333,0,0.8828487677369871
2022-06-08 18:00:00+00:00,-0.0060794197521878,0.657467069197354,0,0.8828487677369871
2022-06-08 19:00:00+00:00,0.0015187022861467,0.6584655659384102,0,0.8828487677369871
2022-06-08 20:00:00+00:00,0.0026634001289287,0.6602193232116257,0,0.8828487677369871
2022-06-08 21:00:00+00:00,0.0027872335874885,0.6620595086843901,1,0.8853094734750965
2022-06-08 22:00:00+00:00,-0.0014181813626795,0.6611205882281892,1,0.8840539440796106
2022-06-08 23:00:00+00:00,-0.0036372463464463,0.6587159297840958,0,0.8840539440796106
2022-06-09 00:00:00+00:00,-0.0010779669543241,0.6580058557795017,0,0.8840539440796106
2022-06-09 01:00:00+00:00,-0.002399225315305,0.6564271514726966,1,0.8819328994768796
2022-06-09 02:00:00+00:00,0.0032288550829933,0.658546659617344,0,0.8819328994768796
2022-06-09 03:00:00+00:00,0.0028332495606699,0.6604124866513855,0,0.8819328994768796
2022-06-09 04:00:00+00:00,-0.0008617193904986,0.6598433964059106,0,0.8819328994768796
2022-06-09 05:00:00+00:00,0.001946196601116,0.6611275813812647,0,0.8819328994768796
2022-06-09 06:00:00+00:00,-0.0009285247495173,0.6605137080593637,0,0.8819328994768796
2022-06-09 07:00:00+00:00,0.0039331682415717,0.6631116195990256,1,0.8854016899482994
2022-06-09 08:00:00+00:00,0.0054757904151359,0.6667426798497912,0,0.8854016899482994
2022-06-09 09:00:00+00:00,0.0011498391253907,0.6675093266696503,1,0.886419759453089
2022-06-09 10:00:00+00:00,-0.0024804427148689,0.6658536080232056,1,0.8842210460184378
2022-06-09 11:00:00+00:00,-0.0044670796587913,0.6628791869150723,1,0.8802711601698936
2022-06-09 12:00:00+00:00,-0.0058269314001297,0.6590166353663445,1,0.875141880506071
2022-06-09 13:00:00+00:00,0.0005183988393742,0.6593582688252467,1,0.8755955530412131
2022-06-09 14:00:00+00:00,-0.0028550533199598,0.6574757658107943,1,0.8730956810505607
2022-06-09 15:00:00+00:00,0.0047849330144151,0.6606217433088002,1,0.8772733853995628
2022-06-09 16:00:00+00:00,0.0038734214562388,0.6631806097437903,0,0.8772733853995628
2022-06-09 17:00:00+00:00,-0.0016406735630114,0.6620925468498818,0,0.8772733853995628
2022-06-09 18:00:00+00:00,-0.0050349188999172,0.658758964572253,0,0.8772733853995628
2022-06-09 19:00:00+00:00,-0.0026350623410714,0.6570230936328655,0,0.8772733853995628
2022-06-09 20:00:00+00:00,0.0024625142384999,0.6586410223559597,0,0.8772733853995628
2022-06-09 21:00:00+00:00,0.0008962300011494,0.6592313162001828,0,0.8772733853995628
2022-06-09 22:00:00+00:00,-0.0045403097072078,0.6562382018559438,1,0.8732902925319581
2022-06-09 23:00:00+00:00,0.0016172490903785,0.657299502490967,0,0.8732902925319581
2022-06-10 00:00:00+00:00,-0.0080884659208437,0.6519829578652814,0,0.8732902925319581
2022-06-10 01:00:00+00:00,0.0010460576127884,0.6526649696017647,0,0.8732902925319581
2022-06-10 02:00:00+00:00,0.0038126025715714,0.6551533217432429,0,0.8732902925319581
2022-06-10 03:00:00+00:00,0.0047864997634257,0.6582892129627745,0,0.8732902925319581
2022-06-10 04:00:00+00:00,-0.0006880579788269,0.6578362718174199,0,0.8732902925319581
2022-06-10 05:00:00+00:00,0.0007987894816283,0.6583617445119813,0,0.8732902925319581
2022-06-10 06:00:00+00:00,-0.0016799184716609,0.6572557504563407,0,0.8732902925319581
2022-06-10 07:00:00+00:00,-0.0002046821816351,0.6571212219154451,0,0.8732902925319581
2022-06-10 08:00:00+00:00,-0.0017823479403501,0.6559500032590038,0,0.8732902925319581
2022-06-10 09:00:00+00:00,-0.0090935141037901,0.6499851126529869,0,0.8732902925319581
2022-06-10 10:00:00+00:00,0.0007940238207146,0.6505012163155433,0,0.8732902925319581
2022-06-10 11:00:00+00:00,0.0012484944261204,0.6513133634582977,0,0.8732902925319581
2022-06-10 12:00:00+00:00,-0.0216245979216329,0.6372289738525257,0,0.8732902925319581
