,BTC-close,real,signal,strat,optimal
2022-05-05 20:00:00+00:00,0.0035396834073586,0.936713830634779,1.0,0.9676043999932138,1.0
2022-05-05 21:00:00+00:00,0.0016866644885498,0.9382937525888442,0.0,0.9676043999932138,1.0
2022-05-05 22:00:00+00:00,-0.0051674035138087,0.9334452101547318,0.0,0.9676043999932138,0.0
2022-05-05 23:00:00+00:00,0.0074880917487343,0.940434933530787,1.0,0.974849910516842,1.0
2022-05-06 00:00:00+00:00,-0.0051818047927689,0.9355617832849299,0.0,0.974849910516842,0.0
2022-05-06 01:00:00+00:00,-0.0019279350793252,0.9337580809040589,0.0,0.974849910516842,0.0
2022-05-06 02:00:00+00:00,0.0037312280922923,0.9372421452869331,1.0,0.9784872978887311,1.0
2022-05-06 03:00:00+00:00,-0.0008122075251847,0.9364809101636107,1.0,0.9776925631420882,0.0
2022-05-06 04:00:00+00:00,-0.0007839095302548,0.9357467938532318,1.0,0.9769261406241819,0.0
2022-05-06 05:00:00+00:00,0.0027307550251591,0.9383020891128231,0.0,0.9769261406241819,1.0
2022-05-06 06:00:00+00:00,-0.0016220448233723,0.9367801210664183,0.0,0.9769261406241819,0.0
2022-05-06 07:00:00+00:00,-0.0016258595295536,0.9352570481794861,0.0,0.9769261406241819,0.0
2022-05-06 08:00:00+00:00,-0.00296458340381,0.9324844006561568,1.0,0.9740299616009394,0.0
2022-05-06 09:00:00+00:00,0.0034826620881753,0.935731928726137,1.0,0.9774221788209538,1.0
2022-05-06 10:00:00+00:00,-0.0127251921171045,0.9238245601629881,0.0,0.9774221788209538,0.0
2022-05-06 11:00:00+00:00,-0.0022146670100832,0.9217785963864905,0.0,0.9774221788209538,0.0
2022-05-06 12:00:00+00:00,0.0011508704915477,0.922839444172812,1.0,0.9785470651643432,1.0
2022-05-06 13:00:00+00:00,-0.0060535724839118,0.9172529687064991,1.0,0.9726233595764516,0.0
2022-05-06 14:00:00+00:00,0.0123203870025467,0.9285538802601981,1.0,0.9846064557741507,1.0
2022-05-06 15:00:00+00:00,-0.0017688753866068,0.9269113841562677,1.0,0.9828648096490378,0.0
2022-05-06 16:00:00+00:00,0.0045493830852758,0.9311282591288979,1.0,0.9873362381891679,1.0
2022-05-06 17:00:00+00:00,-0.0075164327918875,0.9241294961485282,1.0,0.9799149917118241,0.0
2022-05-06 18:00:00+00:00,0.0025047802872073,0.926444237493308,1.0,0.9823694634662028,1.0
2022-05-06 19:00:00+00:00,-0.0006075552158083,0.9258813714646633,0.0,0.9823694634662028,0.0
2022-05-06 20:00:00+00:00,0.0024872402557145,0.9281842608837865,0.0,0.9823694634662028,1.0
2022-05-06 21:00:00+00:00,-0.0031867152852932,0.9252264019120595,0.0,0.9823694634662028,0.0
2022-05-06 22:00:00+00:00,0.0017000067739734,0.9267992930627691,0.0,0.9823694634662028,1.0
2022-05-06 23:00:00+00:00,-9.027473430178734e-05,0.9267156265028368,0.0,0.9823694634662028,0.0
2022-05-07 00:00:00+00:00,-0.0007128337716515,0.9260550323075484,0.0,0.9823694634662028,0.0
2022-05-07 01:00:00+00:00,0.0001556402846081,0.9261991637763395,1.0,0.982522359729087,1.0
2022-05-07 02:00:00+00:00,-0.0014027134453256,0.924899971756261,0.0,0.982522359729087,0.0
2022-05-07 03:00:00+00:00,-0.0030670649373327,0.9220632434823475,0.0,0.982522359729087,0.0
2022-05-07 04:00:00+00:00,-0.0017543123896065,0.9204456565103056,1.0,0.9807987085803488,0.0
2022-05-07 05:00:00+00:00,0.0024076480800687,0.9226617657280103,0.0,0.9807987085803488,1.0
2022-05-07 06:00:00+00:00,-0.0014891912798706,0.9212877458722182,1.0,0.9793381116962226,0.0
2022-05-07 07:00:00+00:00,0.0030684063278616,0.9241146310214339,0.0,0.9793381116962226,1.0
2022-05-07 08:00:00+00:00,0.0026233990413078,0.926538952458514,0.0,0.9793381116962226,1.0
2022-05-07 09:00:00+00:00,-0.0008026193749975,0.925795294343581,0.0,0.9793381116962226,0.0
2022-05-07 10:00:00+00:00,0.0014757970584304,0.9271615803156821,0.0,0.9793381116962226,1.0
2022-05-07 11:00:00+00:00,-0.0002643268683386,0.9269165065987134,1.0,0.9790792463201134,0.0
2022-05-07 12:00:00+00:00,-0.0008720758558625,0.9261081650929083,0.0,0.9790792463201134,0.0
2022-05-07 13:00:00+00:00,-0.0028992982706915,0.9234231012913812,0.0,0.9790792463201134,0.0
2022-05-07 14:00:00+00:00,0.0020088594738134,0.9252781285367485,1.0,0.9810460789396978,1.0
2022-05-07 15:00:00+00:00,-0.0003911099609509,0.9249162430440278,0.0,0.9810460789396978,0.0
2022-05-07 16:00:00+00:00,-0.0005809761267678,0.9243788887875595,0.0,0.9810460789396978,0.0
2022-05-07 17:00:00+00:00,-0.0013044248306856,0.9231731060120634,0.0,0.9810460789396978,0.0
2022-05-07 18:00:00+00:00,0.0005307201332567,0.9236630525659051,0.0,0.9810460789396978,1.0
2022-05-07 19:00:00+00:00,-0.0009932403329518,0.9227456331680393,0.0,0.9810460789396978,0.0
2022-05-07 20:00:00+00:00,-0.0020685686308381,0.920836870497025,0.0,0.9810460789396978,0.0
2022-05-07 21:00:00+00:00,-0.0156762225233897,0.9064016268073718,0.0,0.9810460789396978,0.0
2022-05-07 22:00:00+00:00,-0.0064260904302325,0.9005770079873978,1.0,0.9747417881202063,0.0
2022-05-07 23:00:00+00:00,0.0140454594831276,0.9132260258645212,0.0,0.9747417881202063,1.0
2022-05-08 00:00:00+00:00,-0.0090163600868872,0.9049920511746097,0.0,0.9747417881202063,0.0
2022-05-08 01:00:00+00:00,-0.0078523720318733,0.8978857169028985,1.0,0.967087752964873,0.0
2022-05-08 02:00:00+00:00,-0.008916027808655,0.8898801428819982,0.0,0.967087752964873,0.0
2022-05-08 03:00:00+00:00,-0.0031227517868884,0.887101268075697,0.0,0.967087752964873,0.0
2022-05-08 04:00:00+00:00,-0.0005732467994474,0.8865927401129869,0.0,0.967087752964873,0.0
2022-05-08 05:00:00+00:00,-0.0009451592394498,0.88575476879304,0.0,0.967087752964873,0.0
2022-05-08 06:00:00+00:00,0.0099789754569274,0.8945936938916823,1.0,0.9767382979164047,1.0
2022-05-08 07:00:00+00:00,-0.003888177754764,0.8911153545915405,1.0,0.9729405657942201,0.0
2022-05-08 08:00:00+00:00,0.0010528496484263,0.8920535650793294,0.0,0.9729405657942201,1.0
2022-05-08 09:00:00+00:00,-0.0029715858429921,0.8894027513341491,0.0,0.9729405657942201,0.0
2022-05-08 10:00:00+00:00,0.0042389318379625,0.893172868973551,1.0,0.9770647945350105,1.0
2022-05-08 11:00:00+00:00,0.0013331313675859,0.8943635857418564,0.0,0.9770647945350105,1.0
2022-05-08 12:00:00+00:00,-0.0039950802138076,0.8907905314765091,0.0,0.9770647945350105,0.0
2022-05-08 13:00:00+00:00,-0.0057790850206757,0.8856425772594935,0.0,0.9770647945350105,0.0
2022-05-08 14:00:00+00:00,0.0006612892543387,0.88622824317902,1.0,0.9777109169844291,1.0
2022-05-08 15:00:00+00:00,-0.0007613797543025,0.8855534869369726,1.0,0.9769665076866767,0.0
2022-05-08 16:00:00+00:00,-0.0007008261673224,0.8849328678807635,1.0,0.9762818239934923,0.0
2022-05-08 17:00:00+00:00,-0.0103826568078888,0.8757449136155369,0.0,0.9762818239934923,0.0
2022-05-08 18:00:00+00:00,0.0134379987982677,0.8875131727122916,1.0,0.9894010979710876,1.0
2022-05-08 19:00:00+00:00,0.0021005521800656,0.8893774404420693,0.0,0.9894010979710876,1.0
2022-05-08 20:00:00+00:00,-0.0080753859287083,0.8821953743742129,1.0,0.9814113022666833,0.0
2022-05-08 21:00:00+00:00,0.004378307340644,0.8860578968577177,0.0,0.9814113022666833,1.0
2022-05-08 22:00:00+00:00,-0.0046861402584224,0.8819057052759597,0.0,0.9814113022666833,0.0
2022-05-08 23:00:00+00:00,-0.0079236537572978,0.8749177898207675,1.0,0.9736349389140234,0.0
2022-05-09 00:00:00+00:00,0.0040052366899838,0.8784220426532773,0.0,0.9736349389140234,1.0
2022-05-09 01:00:00+00:00,-0.0021889526723597,0.8764992183755517,1.0,0.9715036981125847,0.0
2022-05-09 02:00:00+00:00,-0.0195437141490875,0.8593691681997213,1.0,0.952516907541891,0.0
2022-05-09 03:00:00+00:00,0.0056770415195532,0.8642478426482151,1.0,0.9579243855740828,1.0
2022-05-09 04:00:00+00:00,0.0017105938744026,0.8657262197138148,0.0,0.9579243855740828,1.0
2022-05-09 05:00:00+00:00,-0.0042043856525789,0.8620863728165887,0.0,0.9579243855740828,0.0
2022-05-09 06:00:00+00:00,0.0009015397011846,0.8628635779075332,0.0,0.9579243855740828,1.0
2022-05-09 07:00:00+00:00,6.0180434211742906e-05,0.8629155054123172,0.0,0.9579243855740828,1.0
2022-05-09 08:00:00+00:00,0.0019066854343829,0.8645608138375901,1.0,0.9597508460472971,1.0
2022-05-09 09:00:00+00:00,-0.0043395877891151,0.860808976286913,1.0,0.9555859229951973,0.0
2022-05-09 10:00:00+00:00,-0.019208958860148,0.8442737320749716,1.0,0.937230112313046,0.0
2022-05-09 11:00:00+00:00,0.0079978605116404,0.8510261156177493,0.0,0.937230112313046,1.0
2022-05-09 12:00:00+00:00,-0.0041397497172186,0.8475030804962751,0.0,0.937230112313046,0.0
2022-05-09 13:00:00+00:00,0.0016768390239276,0.8489242067345502,1.0,0.9388016963397726,1.0
2022-05-09 14:00:00+00:00,-0.0127899755432084,0.8380664868923777,0.0,0.9388016963397726,0.0
2022-05-09 15:00:00+00:00,-0.0068965558568051,0.832286714553808,0.0,0.9388016963397726,0.0
2022-05-09 16:00:00+00:00,-0.0190951369369797,0.8163940857685741,0.0,0.9388016963397726,0.0
2022-05-09 17:00:00+00:00,-0.0094852188800607,0.8086504091726721,1.0,0.9298969567650176,0.0
2022-05-09 18:00:00+00:00,-0.0152492049043634,0.7963191333872006,0.0,0.9298969567650176,0.0
2022-05-09 19:00:00+00:00,-0.0029030172030508,0.7940074052438592,0.0,0.9298969567650176,0.0
2022-05-09 20:00:00+00:00,0.0096491120436235,0.8016688716605239,0.0,0.9298969567650176,1.0
2022-05-09 21:00:00+00:00,-0.0041560139952485,0.7983371246103478,0.0,0.9298969567650176,0.0
2022-05-09 22:00:00+00:00,0.0033993028403409,0.8010509142655854,0.0,0.9298969567650176,1.0
2022-05-09 23:00:00+00:00,-0.0264979364392831,0.7798247180547463,1.0,0.9052566063095754,0.0
2022-05-10 00:00:00+00:00,0.0081211151634614,0.7861577643973827,1.0,0.9126082994618998,1.0
2022-05-10 01:00:00+00:00,0.0141256675734906,0.7972627676375788,0.0,0.9126082994618998,1.0
2022-05-10 02:00:00+00:00,0.0039644995312242,0.8004235155061404,0.0,0.9126082994618998,1.0
2022-05-10 03:00:00+00:00,-0.0120080931921743,0.7908119553387349,0.0,0.9126082994618998,0.0
2022-05-10 04:00:00+00:00,0.0156207442141951,0.8031650266146089,0.0,0.9126082994618998,1.0
2022-05-10 05:00:00+00:00,0.0189025471514776,0.8183468914006093,0.0,0.9126082994618998,1.0
2022-05-10 06:00:00+00:00,0.0121402390674916,0.8282818183023514,0.0,0.9126082994618998,1.0
2022-05-10 07:00:00+00:00,-0.0135783180063807,0.8170351443745388,1.0,0.9002166137565438,0.0
2022-05-10 08:00:00+00:00,0.0007905164578445,0.8176810241028043,0.0,0.9002166137565438,1.0
2022-05-10 09:00:00+00:00,-0.0103265132749276,0.8092372301527503,0.0,0.9002166137565438,0.0
2022-05-10 10:00:00+00:00,-0.0025861005411746,0.8071444613139136,0.0,0.9002166137565438,0.0
2022-05-10 11:00:00+00:00,0.0087681409920903,0.8142216177516988,0.0,0.9002166137565438,1.0
2022-05-10 12:00:00+00:00,0.0163395163425694,0.827525605181426,0.0,0.9002166137565438,1.0
2022-05-10 13:00:00+00:00,-0.0119654683841807,0.8176238737155277,0.0,0.9002166137565438,0.0
2022-05-10 14:00:00+00:00,-0.0209978186621152,0.8004555558814328,1.0,0.8813140285442604,0.0
2022-05-10 15:00:00+00:00,0.0048764750951315,0.8043589574644483,1.0,0.8856117344554466,1.0
2022-05-10 16:00:00+00:00,-0.002622076035897,0.8022498671178216,1.0,0.8832895931494218,0.0
2022-05-10 17:00:00+00:00,0.0149833790316324,0.8142702809549248,1.0,0.896524255918276,1.0
2022-05-10 18:00:00+00:00,-0.0011592410930367,0.8133263453844034,1.0,0.8954849681599114,0.0
2022-05-10 19:00:00+00:00,-0.0076804571214046,0.8070796272629698,1.0,0.8886072342590968,0.0
2022-05-10 20:00:00+00:00,-0.0123008874502337,0.7971518316046314,0.0,0.8886072342590968,0.0
2022-05-10 21:00:00+00:00,-0.0199265591717655,0.7812673384632806,0.0,0.8886072342590968,0.0
2022-05-10 22:00:00+00:00,0.0152770261457801,0.7932027800198282,1.0,0.9021825102102025,1.0
2022-05-10 23:00:00+00:00,0.0052597249988477,0.797374808511054,1.0,0.9069277421126782,1.0
2022-05-11 00:00:00+00:00,0.0027634482155298,0.7995783125027424,1.0,0.9094339899632341,1.0
2022-05-11 01:00:00+00:00,-0.0075820726484131,0.793515851649251,0.0,0.9094339899632341,0.0
2022-05-11 02:00:00+00:00,0.0180511273299948,0.8078397073257408,0.0,0.9094339899632341,1.0
2022-05-11 03:00:00+00:00,-0.0056577741351365,0.803269132724297,0.0,0.9094339899632341,0.0
2022-05-11 04:00:00+00:00,-7.533605664322707e-05,0.8032086175954143,0.0,0.9094339899632341,0.0
2022-05-11 05:00:00+00:00,0.0067294860405837,0.8086137987751992,1.0,0.915554013303524,1.0
2022-05-11 06:00:00+00:00,-0.026301217370739,0.7873462714846338,1.0,0.8914738281849756,0.0
2022-05-11 07:00:00+00:00,-0.0056987096833862,0.7828594136631463,0.0,0.8914738281849756,0.0
2022-05-11 08:00:00+00:00,0.0236785351543318,0.8013963778104687,0.0,0.8914738281849756,1.0
2022-05-11 09:00:00+00:00,0.0157374123824565,0.8140082830898789,0.0,0.8914738281849756,1.0
2022-05-11 10:00:00+00:00,0.0072114356864176,0.8198784514715929,0.0,0.8914738281849756,1.0
2022-05-11 11:00:00+00:00,-0.0120447308689695,0.81000323617835,0.0,0.8914738281849756,0.0
2022-05-11 12:00:00+00:00,-0.0677481536619953,0.7551270124670257,1.0,0.8310781222874527,0.0
2022-05-11 13:00:00+00:00,0.0565582537756943,0.7978356776710177,0.0,0.8310781222874527,1.0
2022-05-11 14:00:00+00:00,0.0164733573851607,0.8109787099239243,1.0,0.8447687692108823,1.0
2022-05-11 15:00:00+00:00,-0.019772099140026,0.7949439584708581,1.0,0.828065917355647,0.0
2022-05-11 16:00:00+00:00,-0.0206667124469722,0.7785150802696831,0.0,0.828065917355647,0.0
2022-05-11 17:00:00+00:00,-0.0147010547290896,0.7670700874672169,0.0,0.828065917355647,0.0
2022-05-11 18:00:00+00:00,0.0008691787740204,0.7677368085054295,0.0,0.828065917355647,1.0
2022-05-11 19:00:00+00:00,-0.0157734467927447,0.7556269528056374,0.0,0.828065917355647,0.0
2022-05-11 20:00:00+00:00,-0.0301680250490352,0.7328311799656708,0.0,0.828065917355647,0.0
2022-05-11 21:00:00+00:00,0.0141357733232549,0.743190315409879,1.0,0.8397712694600997,1.0
2022-05-11 22:00:00+00:00,-0.0009446785305585,0.7424882394747924,1.0,0.838977955571261,0.0
2022-05-11 23:00:00+00:00,0.0012352630640921,0.7434054077725384,1.0,0.8400143140513657,1.0
2022-05-12 00:00:00+00:00,0.034353583686731,0.7689440476616207,0.0,0.8400143140513657,1.0
2022-05-12 01:00:00+00:00,-0.0206925472959773,0.7530326365874225,1.0,0.82263227812856,0.0
2022-05-12 02:00:00+00:00,-0.0165503486605805,0.7405696838991045,0.0,0.82263227812856,0.0
2022-05-12 03:00:00+00:00,-0.0130662851434191,0.730893189240707,0.0,0.82263227812856,0.0
2022-05-12 04:00:00+00:00,-0.0276750021643802,0.7106657186465397,0.0,0.82263227812856,0.0
2022-05-12 05:00:00+00:00,-0.0309929098512384,0.688640120094162,1.0,0.7971365100918026,0.0
2022-05-12 06:00:00+00:00,-0.0008327462152855,0.6880666576404598,0.0,0.7971365100918026,0.0
2022-05-12 07:00:00+00:00,0.0451075910868676,0.7191036870738134,1.0,0.8330934178294365,1.0
2022-05-12 08:00:00+00:00,-0.0058014270905855,0.7149318594626834,0.0,0.8330934178294365,0.0
2022-05-12 09:00:00+00:00,-0.000218530608896,0.714775624968116,0.0,0.8330934178294365,0.0
2022-05-12 10:00:00+00:00,0.0221322724471595,0.730595233838499,0.0,0.8330934178294365,1.0
2022-05-12 11:00:00+00:00,-0.0036492584799427,0.7279291029860081,0.0,0.8330934178294365,0.0
2022-05-12 12:00:00+00:00,0.003568866568544,0.7305269848259252,1.0,0.8360666170768021,1.0
2022-05-12 13:00:00+00:00,-0.0071675522846413,0.725290894466844,1.0,0.830074065885461,0.0
2022-05-12 14:00:00+00:00,0.0423004978789685,0.7559710604098739,0.0,0.830074065885461,1.0
2022-05-12 15:00:00+00:00,-0.0107334131392835,0.7478569106971524,0.0,0.830074065885461,0.0
2022-05-12 16:00:00+00:00,0.0209857793731877,0.7635512708277566,0.0,0.830074065885461,1.0
2022-05-12 17:00:00+00:00,-0.0345205773172008,0.7371930401475001,0.0,0.830074065885461,0.0
2022-05-12 18:00:00+00:00,-0.0140690967837967,0.7268213999173235,1.0,0.8183956735147987,0.0
2022-05-12 19:00:00+00:00,0.0147134533810837,0.7375154527013811,0.0,0.8183956735147987,1.0
2022-05-12 20:00:00+00:00,-0.0023971643134113,0.735747506977576,1.0,0.8164338446119989,0.0
2022-05-12 21:00:00+00:00,-0.0075137464769927,0.7302192867390671,0.0,0.8164338446119989,0.0
2022-05-12 22:00:00+00:00,0.0069535221208822,0.7352968827025022,1.0,0.8221109354107454,1.0
2022-05-12 23:00:00+00:00,0.0163173082991179,0.7472949486289392,0.0,0.8221109354107454,1.0
2022-05-13 00:00:00+00:00,0.012562012706901,0.7566824772694188,1.0,0.8324383034278575,1.0
2022-05-13 01:00:00+00:00,0.0016165421567939,0.7579056863932322,1.0,0.8337839750382787,1.0
2022-05-13 02:00:00+00:00,0.017088528710113,0.7708571794747209,0.0,0.8337839750382787,1.0
2022-05-13 03:00:00+00:00,0.0216315762797174,0.7875320353532962,0.0,0.8337839750382787,1.0
2022-05-13 04:00:00+00:00,-0.0060716887028481,0.7827503859911106,1.0,0.8287214982964229,0.0
2022-05-13 05:00:00+00:00,0.0046962034899611,0.7864263410855704,1.0,0.8326133430889284,1.0
2022-05-13 06:00:00+00:00,-0.0065834943472755,0.7812489077144851,1.0,0.8271318378512363,0.0
2022-05-13 07:00:00+00:00,-0.0057196589314758,0.7767804304217703,0.0,0.8271318378512363,0.0
2022-05-13 08:00:00+00:00,0.0028275335761127,0.7789768031700551,1.0,0.8294705808946325,1.0
2022-05-13 09:00:00+00:00,0.004054146663212,0.7821348893773465,0.0,0.8294705808946325,1.0
2022-05-13 10:00:00+00:00,0.0018254591386093,0.7835626446587856,0.0,0.8294705808946325,1.0
2022-05-13 11:00:00+00:00,0.0050037833452565,0.7874834223700944,0.0,0.8294705808946325,1.0
