,returns,class,y_pred,strat_ret,nav,strat_nav
2022-05-27 18:00:00,-0.002873648269060003,0,1,-0.002873648269060003,0.6127998263648539,0.7096554385019267
2022-05-27 19:00:00,0.016632194418110702,1,1,0.016632194418110702,0.6229920322163386,0.7214585657249604
2022-05-27 20:00:00,-0.0023306409700627473,0,1,-0.0023306409700627473,0.6215400614620326,0.7197771048334791
2022-05-27 21:00:00,-0.006393262574872716,0,0,-0.0,0.6175663926483033,0.7197771048334791
2022-05-27 22:00:00,0.0029195757582642923,1,1,0.0029195757582642923,0.619369424517398,0.7218785486201046
2022-05-27 23:00:00,-0.012347112886310962,0,1,-0.012347112886310962,0.6117220003145522,0.7129654326900858
2022-05-28 00:00:00,0.012352298204154843,1,0,0.0,0.6192781728804796,0.7129654326900858
2022-05-28 01:00:00,-0.00861702714661472,0,1,-0.00861702714661472,0.6139418360534625,0.7068217902019974
2022-05-28 02:00:00,-0.00031955609214640024,0,1,-0.00031955609214640024,0.6137456471995281,0.7065959209928766
2022-05-28 04:00:00,0.002924576588430039,1,1,0.002924576588430039,0.6155405933505786,0.7086624148808925
2022-05-28 05:00:00,0.00424532665114663,1,1,0.00424532665114663,0.6181537642363925,0.7116709183174523
2022-05-28 06:00:00,-0.002030474421303441,0,1,-0.002030474421303441,0.616898618829678,0.7102258887214232
2022-05-28 07:00:00,-0.0011957824506334536,0,1,-0.0011957824506334536,0.6161609422874614,0.7093766130677046
2022-05-28 08:00:00,-0.0030919095747521386,0,1,-0.0030919095747521386,0.6142558283704145,0.7071832847256553
2022-05-28 09:00:00,-0.0019424784379135085,0,0,-0.0,0.6130626496684423,0.7071832847256553
2022-05-28 10:00:00,0.0019696861314117964,1,1,0.0019696861314117964,0.6142701906671808,0.7085762138339456
2022-05-28 11:00:00,0.0075264162773347465,1,0,0.0,0.6188934438288998,0.7085762138339456
2022-05-28 12:00:00,0.008201642105054363,1,1,0.008201642105054363,0.623969386356349,0.7143877023439661
2022-05-28 13:00:00,-0.00028570548456863243,0,0,-0.0,0.6237911148804641,0.7143877023439661
2022-05-28 14:00:00,-0.003553380090468017,0,1,-0.003553380090468017,0.621574547952237,0.7118492113055819
2022-05-28 15:00:00,0.00818614885485247,1,1,0.00818614885485247,0.6266628497261616,0.7176765149115387
2022-05-28 16:00:00,-0.005849980729931259,0,1,-0.005849980729931259,0.6229968841310998,0.713478121128982
2022-05-28 17:00:00,-0.005491604536065231,0,1,-0.005491604536065231,0.619575631616251,0.7095599814426068
2022-05-28 18:00:00,0.006059628466510425,1,1,0.006059628466510425,0.6233300297507489,0.7138596513048531
2022-05-28 19:00:00,0.0044106539685049295,1,1,0.0044106539685049295,0.6260793228201573,0.7170082392088364
2022-05-28 20:00:00,-0.0020652860472228918,0,1,-0.0020652860472228918,0.6247862899302821,0.7155274120966545
2022-05-28 21:00:00,-0.0021284274704728157,0,1,-0.0021284274704728157,0.6234564776276197,0.7140044638968717
2022-05-28 23:00:00,0.003651480384477601,1,1,0.003651480384477601,0.6257330167262525,0.7166116371912206
2022-05-29 00:00:00,-0.0013161633440097464,0,0,-0.0,0.6249094498665008,0.7166116371912206
2022-05-29 01:00:00,-0.007449788771482502,0,1,-0.007449788771482502,0.620254006463692,0.7112730318629598
2022-05-29 02:00:00,-0.004869775954989941,0,0,-0.0,0.617233508417029,0.7112730318629598
2022-05-29 03:00:00,0.003953909399783351,1,0,0.0,0.6196739937878203,0.7112730318629598
2022-05-29 04:00:00,-0.0005719137923173578,0,1,-0.0005719137923173578,0.6193195936840327,0.710866245005934
2022-05-29 05:00:00,0.003323622346495192,1,1,0.003323622346495192,0.6213779781252232,0.7132288959432048
2022-05-29 06:00:00,0.0006108786605139027,1,0,0.0,0.6217575646721732,0.7132288959432048
2022-05-29 08:00:00,0.0018848061357432666,1,0,0.0,0.6229294571450121,0.7132288959432048
2022-05-29 09:00:00,-0.003957355455005307,0,0,-0.0,0.6204643038596959,0.7132288959432048
2022-05-29 10:00:00,0.008103453969806829,1,1,0.008103453969806829,0.6254922077859312,0.7190085134714167
2022-05-29 11:00:00,0.0036925513263748044,1,0,0.0,0.6278018698674283,0.7190085134714167
2022-05-29 12:00:00,0.008238029685650794,1,1,0.008238029685650794,0.6329737203081032,0.7249317269496299
2022-05-29 13:00:00,-0.001972820399580799,0,1,-0.001972820399580799,0.6317249768402808,0.7235015668504003
2022-05-29 14:00:00,-0.001406288037515413,0,0,-0.0,0.6308365895623507,0.7235015668504003
2022-05-29 15:00:00,-0.005522797552932612,0,1,-0.005522797552932612,0.6273526067892153,0.7195058141674561
2022-05-29 16:00:00,0.0030748027718516813,1,1,0.0030748027718516813,0.6292815923234992,0.7217181526392216
2022-05-29 17:00:00,-0.0022029205197974244,0,0,-0.0,0.627895334991039,0.7217181526392216
2022-05-29 18:00:00,-0.0018803581982294038,0,0,-0.0,0.6267146668502586,0.7217181526392216
2022-05-29 19:00:00,-0.004291269318732915,0,0,-0.0,0.6240252654288041,0.7217181526392216
2022-05-29 20:00:00,0.0032534001912978283,1,1,0.0032534001912978283,0.6260554693467248,0.7240661906150812
2022-05-29 21:00:00,0.004346141514194546,1,1,0.004346141514194546,0.6287763950122413,0.727213084745138
2022-05-29 23:00:00,-0.00036177237344225954,0,1,-0.00036177237344225954,0.6285489210834532,0.7269499991414715
2022-05-30 00:00:00,-0.003967190578574309,0,1,-0.003967190578574309,0.6260553477255578,0.7240660499537829
2022-05-30 03:00:00,0.0031844500880708893,1,1,0.0031844500880708893,0.6280489897327597,0.7263718021503274
2022-05-30 05:00:00,0.009921248549486839,1,1,0.009921248549486839,0.6342800198611525,0.7335783173387994
2022-05-30 06:00:00,0.007810756109800421,1,1,0.007810756109800421,0.6392342264016073,0.7393081186629705
2022-05-30 07:00:00,0.0006063697195091144,1,0,0.0,0.6396218386801711,0.7393081186629705
2022-05-30 08:00:00,-0.00060312171498067,0,1,-0.00060312171498067,0.6392360688598873,0.7388622258825434
2022-05-30 09:00:00,-0.0014331984511003482,0,1,-0.0014331984511003482,0.6383199167161098,0.7378032896848319
2022-05-30 10:00:00,-0.00498157310566294,0,1,-0.00498157310566294,0.6351400793861878,0.7341278686596683
2022-05-30 11:00:00,0.003327361410652818,1,1,0.003327361410652818,0.6372534199766964,0.7365705774003313
2022-05-30 12:00:00,-0.006312560202228035,0,1,-0.006312560202228035,0.6332307193990178,0.7319209312873018
2022-05-30 13:00:00,0.00021065620377358485,1,1,0.00021065620377358485,0.6333641133784792,0.7320751149721493
2022-05-30 14:00:00,0.005157727450440852,1,1,0.005157727450440852,0.6366308328521755,0.7358509588884258
2022-05-30 15:00:00,0.006535531991056498,1,1,0.006535531991056498,0.6407915540267738,0.7406601363708907
2022-05-30 16:00:00,0.003373412036057566,1,1,0.003373412036057566,0.6429532079677317,0.7431586881895523
2022-05-30 17:00:00,0.004631539157173403,1,1,0.004631539157173403,0.6459310709266645,0.7466006567538959
2022-05-30 18:00:00,-0.0022982793647372546,0,1,-0.0022982793647372546,0.6444465408753111,0.7448847598707791
2022-05-30 19:00:00,-0.001545944533799859,0,1,-0.001545944533799859,0.6434502622681186,0.7437332093479461
2022-05-30 20:00:00,0.013966222900502645,1,1,0.013966222900502645,0.6524368320563421,0.7541203531282057
2022-05-30 21:00:00,0.01936204012213083,1,1,0.01936204012213083,0.6650693401757729,0.7687216616623895
2022-05-30 22:00:00,0.0059099037336654,1,1,0.0059099037336654,0.6689998359524241,0.7732647326807975
2022-05-30 23:00:00,0.000375591072450554,1,1,0.000375591072450554,0.6692511063182787,0.7735551640110333
2022-05-31 00:00:00,-0.002059989296278042,0,1,-0.002059989296278042,0.6678724562027408,0.7719616486530899
2022-05-31 01:00:00,-0.003039655851835632,0,0,-0.0,0.6658423537829643,0.7719616486530899
2022-05-31 02:00:00,0.0051282521138711346,1,1,0.0051282521138711346,0.6692569612412568,0.7759204626096226
2022-05-31 03:00:00,-0.0013815731556229283,0,1,-0.0013815731556229283,0.668332333789392,0.7748484717275825
2022-05-31 04:00:00,-0.0029810805134949936,0,1,-0.0029810805134949936,0.6663399812925939,0.7725385860476041
2022-05-31 05:00:00,-0.0031284303806879965,0,0,-0.0,0.6642553830512511,0.7725385860476041
2022-05-31 06:00:00,-0.0076152167745201504,0,1,-0.0076152167745201504,0.6591969343156739,0.7666555372481703
2022-05-31 07:00:00,0.0026272419506050415,1,1,0.0026272419506050415,0.6609288041552183,0.7686697268372923
2022-05-31 08:00:00,0.0020263339159172222,1,1,0.0020263339159172222,0.6622680666070846,0.7702273083749215
2022-05-31 09:00:00,-0.005370146810885212,0,0,-0.0,0.6587115898612435,0.7702273083749215
2022-05-31 11:00:00,0.003471814255521899,1,1,0.003471814255521899,0.6609985141492012,0.7729013945241298
2022-05-31 12:00:00,-0.008034563213055068,0,0,-0.0,0.6556876798035339,0.7729013945241298
2022-05-31 13:00:00,-0.00798645737555892,0,1,-0.00798645737555892,0.6504510580971039,0.7667286504812527
2022-05-31 14:00:00,0.0062897910290034,1,1,0.0062897910290034,0.6545422593271288,0.7715512134687296
2022-05-31 15:00:00,0.01558486631392042,1,1,0.01558486631392042,0.6647432129355536,0.7835757359849828
2022-05-31 16:00:00,-0.0063355536341099805,0,1,-0.0063355536341099805,0.6605316966570898,0.7786113498832627
2022-05-31 17:00:00,-0.006242904211417155,0,0,-0.0,0.6564080605462547,0.7786113498832627
2022-05-31 18:00:00,-0.014848976206583098,0,1,-0.014848976206583098,0.646661072873394,0.7670497684746707
2022-05-31 19:00:00,-0.0012779112891710964,0,1,-0.0012779112891710964,0.6458346973881016,0.7660695469161808
2022-05-31 20:00:00,0.007672351209375039,1,0,0.0,0.6507897680096636,0.7660695469161808
2022-05-31 21:00:00,-0.0011636056792934113,0,1,-0.0011636056792934113,0.6500325053395815,0.7651781440406554
2022-05-31 23:00:00,-0.006931539315277013,0,1,-0.006931539315277013,0.6455267794726122,0.759874281652047
2022-06-01 00:00:00,0.005990088984941133,1,1,0.005990088984941133,0.6493935423238156,0.764425996216511
2022-06-01 02:00:00,-0.0038101334299170952,0,1,-0.0038101334299170952,0.6469192662790354,0.7615134311736288
2022-06-01 03:00:00,-0.004970758264564612,0,1,-0.004970758264564612,0.6437035869896728,0.7577281319920455
2022-06-01 04:00:00,0.0012849399996532895,1,1,0.0012849399996532895,0.6445307074765161,0.7587017671777047
2022-06-01 05:00:00,-0.0006044962949962596,0,1,-0.0006044962949962596,0.6441410910518353,0.7582431347704386
2022-06-01 06:00:00,0.0024693892955369723,1,1,0.0024693892955369723,0.6457317261668941,0.7601155322508552
2022-06-01 09:00:00,0.002494590273083963,1,1,0.002494590273083963,0.6473425622500117,0.7620117090640282
2022-06-01 10:00:00,-0.0028387626702960356,0,1,-0.0028387626702960356,0.6455049103494026,0.7598485386700087
2022-06-01 11:00:00,0.00045405953761856743,1,1,0.00045405953761856743,0.6457980080105263,0.7601935551461373
2022-06-01 12:00:00,0.00847109068823082,1,1,0.00847109068823082,0.6512686215026623,0.7666332236923888
2022-06-01 13:00:00,0.004112009290138996,1,1,0.004112009290138996,0.6539466441246573,0.7697856266303411
2022-06-01 14:00:00,-0.02301574271796336,0,1,-0.02301574271796336,0.6388955764122086,0.752068438699831
2022-06-01 15:00:00,-0.01469028470575462,0,1,-0.01469028470575462,0.629510018497466,0.7410203392171181
2022-06-01 16:00:00,-0.014686177352491114,0,1,-0.014686177352491114,0.6202649227206423,0.7301375830935724
2022-06-01 17:00:00,-0.00862452501869071,0,1,-0.00862452501869071,0.6149154323764219,0.7238404932410955
2022-06-01 19:00:00,-0.004755276749481507,0,1,-0.004755276749481507,0.6119913393179449,0.7203984313732529
2022-06-01 20:00:00,-0.016514101863460584,0,1,-0.016514101863460584,0.6018848520008927,0.7085016982952778
2022-06-01 21:00:00,0.004595846230471823,1,1,0.004595846230471823,0.6046510222291391,0.711757863154671
2022-06-01 22:00:00,0.008417076936832357,1,0,0.0,0.6097404164031761,0.711757863154671
2022-06-01 23:00:00,0.004512436508675721,1,1,0.004512436508675721,0.6124918313189689,0.7149696253217072
2022-06-02 00:00:00,-0.0041342193241493685,0,1,-0.0041342193241493685,0.6099596557540464,0.7120137840805223
2022-06-02 02:00:00,0.0010180714531549118,1,1,0.0010180714531549118,0.6105806382671458,0.7127386649883475
2022-06-02 03:00:00,-0.008091367041411113,0,1,-0.008091367041411113,0.6056402062145473,0.7069716348453214
2022-06-02 04:00:00,0.0007595951885217556,1,1,0.0007595951885217556,0.6061002476011632,0.7075086470975713
2022-06-02 05:00:00,0.002665508324964705,1,1,0.002665508324964705,0.6077158128569072,0.7093945172863945
2022-06-02 07:00:00,0.0019134729168313047,1,0,0.0,0.6088786606059391,0.7093945172863945
2022-06-02 08:00:00,-0.0006753004916674188,0,1,-0.0006753004916674188,0.6084674845470661,0.7089154628200848
2022-06-02 09:00:00,-0.003309997340198656,0,0,-0.0,0.6064534587916179,0.7089154628200848
2022-06-02 10:00:00,0.003934406507090982,1,1,0.003934406507090982,0.6088394932261355,0.7117046244299815
2022-06-02 11:00:00,0.007280794753890429,1,1,0.007280794753890429,0.6132723286143776,0.7168863997258509
2022-06-02 12:00:00,-0.005380562285555279,0,1,-0.005380562285555279,0.6099725786522604,0.7130291478004585
2022-06-02 13:00:00,-0.017132310556110752,0,1,-0.017132310556110752,0.5995223390040781,0.7008133110047821
2022-06-02 15:00:00,0.009403213759518803,1,1,0.009403213759518803,0.6051597757113402,0.7074032083736762
2022-06-02 16:00:00,0.003716750602428265,1,1,0.003716750602428265,0.6074090036722807,0.7100324496745588
2022-06-02 17:00:00,-0.0038608945836539066,0,1,-0.0038608945836539066,0.6050638615399397,0.7072910892353917
2022-06-02 18:00:00,-0.003926773047751797,0,1,-0.003926773047751797,0.6026879130762761,0.7045137176492672
2022-06-02 19:00:00,0.004591979033990556,1,0,0.0,0.605455443337162,0.7045137176492672
2022-06-02 20:00:00,0.0031062400553329983,1,1,0.0031062400553329983,0.6073361332869752,0.7067021063785609
2022-06-02 21:00:00,0.0019399470292078558,1,1,0.0019399470292078558,0.6085143332144759,0.7080730710303649
2022-06-02 22:00:00,0.004742298598575889,1,1,0.004742298598575889,0.6114000898840922,0.7114309649628014
2022-06-02 23:00:00,-0.0010805850847085408,0,1,-0.0010805850847085408,0.610739420066174,0.7106622032732628
2022-06-03 00:00:00,-0.004448992862792545,0,1,-0.004448992862792545,0.6080222447452736,0.7075004722030436
2022-06-03 02:00:00,-0.0036398793270496776,0,0,-0.0,0.6058091171462389,0.7075004722030436
2022-06-03 03:00:00,-0.0020674925131769495,0,1,-0.0020674925131769495,0.6045566113321247,0.7060377202736946
2022-06-03 04:00:00,-0.005009545966663809,0,1,-0.005009545966663809,0.6015280571982059,0.702500791859785
2022-06-03 05:00:00,0.0036171708212158205,1,1,0.0036171708212158205,0.6037038869348459,0.7050418572259812
2022-06-03 06:00:00,-0.005798254211838216,0,1,-0.005798254211838216,0.6002034583297228,0.7009538453077985
2022-06-03 07:00:00,9.879507003862642e-05,1,1,9.879507003862642e-05,0.6002627554724259,0.7010230960920395
2022-06-03 08:00:00,-0.00279120618410833,0,1,-0.00279120618410833,0.5985872983572613,0.6990663960910246
2022-06-03 09:00:00,-0.007788928881508506,0,0,-0.0,0.5939249444609823,0.6990663960910246
2022-06-03 10:00:00,-0.01831914670636503,0,1,-0.01831914670636503,0.5830447462708319,0.6862600962235432
2022-06-03 11:00:00,-0.000676332402179125,0,1,-0.000676332402179125,0.5826504142170087,0.6857959562841447
2022-06-03 12:00:00,-0.00719888831556359,0,1,-0.00719888831556359,0.5784559789580436,0.68085898778759
2022-06-03 13:00:00,0.007574596133073985,1,1,0.007574596133073985,0.5828375493794127,0.6860162196436546
2022-06-03 14:00:00,0.0012560471857090416,1,1,0.0012560471857090416,0.5835696208430362,0.6868778883856888
2022-06-03 15:00:00,-0.0009420295268395273,0,0,-0.0,0.5830198810292355,0.6868778883856888
2022-06-03 16:00:00,-0.0007178332900035223,0,1,-0.0007178332900035223,0.5826013699498989,0.6863848245712382
2022-06-03 18:00:00,-0.0020893655492190133,0,1,-0.0020893655492190133,0.5813841027185978,0.6849507157652723
2022-06-03 19:00:00,0.0012634169585066246,1,1,0.0012634169585066246,0.5821186332533785,0.6858160941153114
2022-06-03 20:00:00,0.00433927094561648,1,1,0.00433927094561648,0.5846446037255569,0.6887920359665421
2022-06-03 22:00:00,-0.002893325634382604,0,0,-0.0,0.5829530365065944,0.6887920359665421
2022-06-04 00:00:00,-0.0014441591453481228,0,0,-0.0,0.5821111595476149,0.6887920359665421
2022-06-04 02:00:00,-0.004546837204242538,0,0,-0.0,0.579464394870379,0.6887920359665421
2022-06-04 04:00:00,0.008082140130381887,1,1,0.008082140130381887,0.5841477073102884,0.6943589497219148
2022-06-04 05:00:00,0.00014313354615325125,1,1,0.00014313354615325125,0.584231318443113,0.6944583357806917
2022-06-04 06:00:00,0.0009912978559758479,1,1,0.0009912978559758479,0.5848104656964797,0.6951467508400156
2022-06-04 07:00:00,-0.0010938376113235337,0,1,-0.0010938376113235337,0.5841707780136052,0.6943863731785574
2022-06-04 08:00:00,0.0031269957986819197,1,1,0.0031269957986819197,0.5859974775821665,0.6965577164501487
2022-06-04 09:00:00,-0.0008055013338986727,0,0,-0.0,0.5855254558323127,0.6965577164501487
2022-06-04 10:00:00,0.00026616818453950586,1,1,0.00026616818453950586,0.5856813040798933,0.6967431179529633
2022-06-04 11:00:00,-0.002970869570217638,0,1,-0.002970869570217638,0.5839413213157569,0.6946731850255783
2022-06-04 12:00:00,-0.004560204024613879,0,0,-0.0,0.5812784297521545,0.6946731850255783
2022-06-04 13:00:00,0.0030551964950482624,1,1,0.0030551964950482624,0.5830543495733804,0.6967955481056725
2022-06-04 14:00:00,0.0065075294672682915,1,1,0.0065075294672682915,0.5868485929342482,0.7013299656676315
2022-06-04 15:00:00,0.0006174595060242094,1,1,0.0006174595060242094,0.5872109481765524,0.7017630085217926
2022-06-04 17:00:00,0.0012664309868088974,1,1,0.0012664309868088974,0.5879546103171166,0.7026517429411808
2022-06-04 18:00:00,0.0018124977911042617,1,1,0.0018124977911042617,0.5890202767495859,0.7039252976731772
2022-06-04 19:00:00,-0.0035934540330131437,0,1,-0.0035934540330131437,0.5869036594605735,0.7013957744733136
2022-06-04 20:00:00,0.0017752404516764297,1,1,0.0017752404516764297,0.5879455545780848,0.7026409206247936
2022-06-04 21:00:00,0.004194525539766181,1,1,0.004194525539766181,0.5904117072227546,0.7055881659116391
2022-06-04 22:00:00,0.009221634478306484,1,1,0.009221634478306484,0.5958562681784757,0.7120948420698949
2022-06-05 00:00:00,-0.0011439600656897309,0,0,-0.0,0.5951746324027886,0.7120948420698949
2022-06-05 01:00:00,-0.005408163895283757,0,1,-0.005408163895283757,0.591955830444439,0.7082437164549947
2022-06-05 02:00:00,0.0020684121009781897,1,1,0.0020684121009781897,0.5931802390473748,0.709708656328552
2022-06-05 03:00:00,-0.0009549799354828803,0,1,-0.0009549799354828803,0.5926137638209596,0.7090308988017197
2022-06-05 04:00:00,-0.0005340571472490785,0,1,-0.0005340571472490785,0.5922972742048329,0.7086522357825942
2022-06-05 05:00:00,0.00350792658060195,1,1,0.00350792658060195,0.5943750095566341,0.7111381357968989
2022-06-05 06:00:00,-0.002386217344488295,0,1,-0.002386217344488295,0.5929567015996997,0.7094412056429332
2022-06-05 07:00:00,-0.0016775140323429527,0,1,-0.0016775140323429527,0.5919620084121944,0.7082511080653449
2022-06-05 08:00:00,0.0005488332314360633,1,1,0.0005488332314360633,0.5922868968341586,0.7086398198096525
2022-06-05 09:00:00,-0.005377537873160865,0,1,-0.005377537873160865,0.589101851614656,0.7048290823401963
2022-06-05 10:00:00,0.0005240806346653581,1,1,0.0005240806346653581,0.5894105884869327,0.7051984696129997
2022-06-05 11:00:00,0.002871685175944272,1,0,0.0,0.5911031901364352,0.7051984696129997
2022-06-05 12:00:00,0.001368406772028763,1,1,0.001368406772028763,0.5919120597447857,0.7061634679744424
2022-06-05 13:00:00,-0.0030684317585006893,0,1,-0.0030684317585006893,0.5900958179824252,0.7039966535626166
2022-06-05 14:00:00,0.006360692854660899,1,1,0.006360692854660899,0.5938492362354313,0.7084745600466376
2022-06-05 15:00:00,0.007204835217467842,1,0,0.0,0.5981278221265267,0.7084745600466376
2022-06-05 16:00:00,-0.004568048503701849,0,1,-0.004568048503701849,0.5953955452236391,0.7052382138927057
2022-06-05 17:00:00,0.011891511448045788,1,1,0.011891511448045788,0.6024756981657815,0.7136245621868101
2022-06-05 18:00:00,-0.0018996597113233316,0,0,-0.0,0.6013311993549245,0.7136245621868101
2022-06-05 19:00:00,0.00144525098771342,1,1,0.00144525098771342,0.6022002738647351,0.7146559287901671
2022-06-05 20:00:00,-0.0038892978330192784,0,1,-0.0038892978330192784,0.5998581376445493,0.7118764190349691
2022-06-05 21:00:00,-0.0012405977432833337,0,1,-0.0012405977432833337,0.5991139549926974,0.7109932667560177
2022-06-05 23:00:00,-0.0055676617999563804,0,1,-0.0055676617999563804,0.5957782911116637,0.707034696704674
2022-06-06 03:00:00,0.005491014103449654,1,0,0.0,0.599049718110687,0.707034696704674
2022-06-06 04:00:00,0.0025106736490603243,1,1,0.0025106736490603243,0.6005537364524245,0.7088098300866618
2022-06-06 05:00:00,-0.0050301913384878105,0,1,-0.0050301913384878105,0.597532836249025,0.7052443810187248
2022-06-06 07:00:00,0.0011127283715324232,1,1,0.0011127283715324232,0.5981977279888415,0.7060291264503481
2022-06-06 08:00:00,0.006546534831109785,1,1,0.006546534831109785,0.6021138502510112,0.7106511707184333
2022-06-06 09:00:00,0.0021522748243949508,1,1,0.0021522748243949508,0.6034097647323259,0.7121806873420974
2022-06-06 10:00:00,0.0013913158923977154,1,1,0.0013913158923977154,0.604249298327626,0.7131715556506552
2022-06-06 11:00:00,-0.0007995637719292459,0,1,-0.0007995637719292459,0.6037661624794696,0.7126013295115865
2022-06-06 12:00:00,0.0017439135923569271,1,0,0.0,0.6048190784968227,0.7126013295115865
2022-06-06 13:00:00,-0.00477988633954074,0,1,-0.00477988633954074,0.6019281120456221,0.7091951761511155
2022-06-06 16:00:00,-0.015144259787817305,0,1,-0.015144259787817305,0.5928123563432128,0.6984549401632162
2022-06-06 17:00:00,-0.00015084970667489372,0,0,-0.0,0.5927229307731452,0.6984549401632162
2022-06-06 18:00:00,0.002985946302161313,1,1,0.002985946302161313,0.5944927696164934,0.7005404891090229
2022-06-06 19:00:00,0.0009896857083955268,1,1,0.0009896857083955268,0.5950811306143273,0.7012338040192465
2022-06-06 20:00:00,-0.001384963069070877,0,1,-0.001384963069070877,0.5942569652253256,0.7002626210978957
2022-06-06 21:00:00,0.0059772712945413975,1,1,0.0059772712945413975,0.5978090003251482,0.7044482807616245
2022-06-06 22:00:00,-0.008453270694680493,0,0,-0.0,0.5927555590216833,0.7044482807616245
2022-06-06 23:00:00,0.001502657024337939,1,1,0.001502657024337939,0.5936462673261627,0.7055068249189937
2022-06-07 00:00:00,-0.05478396181495837,0,1,-0.05478396181495837,0.5611239728853736,0.666856365962439
2022-06-07 01:00:00,-0.009379755137780554,0,1,-0.009379755137780554,0.5558607674177702,0.6606014165376412
2022-06-07 02:00:00,-0.0015591946972933757,0,1,-0.0015591946972933757,0.554994072256779,0.6595714103119512
2022-06-07 03:00:00,0.011373633486316814,1,0,0.0,0.561306371421706,0.6595714103119512
2022-06-07 04:00:00,-0.0019009682492743263,0,1,-0.0019009682492743263,0.560239345831518,0.6583175860028191
2022-06-07 05:00:00,0.002151742818443436,1,1,0.002151742818443436,0.5614448368205205,0.6597341161407557
2022-06-07 06:00:00,-0.0018114872873029597,0,0,-0.0,0.5604277866360983,0.6597341161407557
2022-06-07 07:00:00,0.004097606917985219,1,1,0.004097606917985219,0.5627241994116495,0.6624374472190849
2022-06-07 08:00:00,0.004312746439313564,1,1,0.004312746439313564,0.5651510861989777,0.665294371960847
2022-06-07 09:00:00,-0.0033716603535549616,0,1,-0.0033716603535549616,0.5632455886878721,0.6630512253034633
2022-06-07 10:00:00,0.0030336242840545147,1,1,0.0030336242840545147,0.5649542641836022,0.665062673602116
2022-06-07 11:00:00,-0.009210797598436016,0,1,-0.009210797598436016,0.5597505848038337,0.6589369159252922
2022-06-07 12:00:00,-0.0011762601862460587,0,1,-0.0011762601862460587,0.559092172476701,0.6581618346658415
2022-06-07 13:00:00,0.007664317093261541,1,0,0.0,0.5633772321709228,0.6581618346658415
2022-06-07 15:00:00,-0.00245174117810254,0,1,-0.00245174117810254,0.561995977012004,0.6565481921939358
2022-06-07 16:00:00,0.0009548154583423063,1,1,0.0009548154583423063,0.5625325794583812,0.6571750745569892
2022-06-07 17:00:00,-0.0005384337947355045,0,1,-0.0005384337947355045,0.5622296929069611,0.6568212292877899
2022-06-07 18:00:00,0.013745477649642401,1,0,0.0,0.5699578085847791,0.6568212292877899
2022-06-07 19:00:00,0.023697174323498604,1,0,0.0,0.5834641981318518,0.6568212292877899
2022-06-07 20:00:00,-0.0014469908580478918,0,1,-0.0014469908580478918,0.5826199307711568,0.6558708149736386
2022-06-07 21:00:00,-0.0009262414439736855,0,1,-0.0009262414439736855,0.5820802840451915,0.6552633202429172
2022-06-07 22:00:00,-0.020894509983473197,0,1,-0.020894509983473197,0.5699180017390264,0.6415719142562978
2022-06-07 23:00:00,0.0053927269857925175,1,1,0.0053927269857925175,0.5729914139266934,0.6450317364316343
2022-06-08 00:00:00,0.0006817400006253749,1,1,0.0006817400006253749,0.5733820450935821,0.6454714803680326
2022-06-08 01:00:00,0.0014245157849333001,1,1,0.0014245157849333001,0.5741988368676153,0.6463909646805411
2022-06-08 02:00:00,0.003398109530612148,1,1,0.003398109530612148,0.5761500274076415,0.6485874719781236
2022-06-08 03:00:00,-0.025619759977612566,0,0,-0.0,0.5613892019943628,0.6485874719781236
2022-06-08 04:00:00,0.006059558117722519,1,1,0.006059558117722519,0.5647909724905096,0.6525176254590018
2022-06-08 05:00:00,0.010961825063157793,1,1,0.010961825063157793,0.5709821123282013,0.6596704095199105
2022-06-08 07:00:00,0.0014064610923458787,1,1,0.0014064610923458787,0.5717851764536164,0.6605982102846721
2022-06-08 08:00:00,0.000229278948817635,1,1,0.000229278948817635,0.5719162747578231,0.660749671547917
2022-06-08 09:00:00,0.0017553737867652686,1,1,0.0017553737867652686,0.5729202015947574,0.661909534200966
2022-06-08 10:00:00,-0.0015027506553735304,0,1,-0.0015027506553735304,0.5720592453863341,0.6609148492146475
2022-06-08 11:00:00,0.002081044740704252,1,1,0.002081044740704252,0.5732497262703166,0.6622902425856589
2022-06-08 12:00:00,-0.00873459542287125,0,1,-0.00873459542287125,0.5682426218350737,0.6565054052641579
2022-06-08 13:00:00,0.01819090916638899,1,1,0.01819090916638899,0.5785794717533462,0.6684478354585616
2022-06-08 14:00:00,-0.013533698193316845,0,0,-0.0,0.5707491518017878,0.6684478354585616
2022-06-08 15:00:00,0.00638159490139123,1,1,0.00638159490139123,0.5743914416788994,0.67271359875717
2022-06-08 16:00:00,-0.00973212125839329,0,1,-0.00973212125839329,0.568801394518697,0.6661666684418951
2022-06-08 17:00:00,0.0032533271799028984,1,1,0.0032533271799028984,0.5706518915554514,0.6683339265706825
2022-06-08 19:00:00,0.0015187022861467003,1,0,0.0,0.5715185418877505,0.6683339265706825
2022-06-08 20:00:00,0.002663400128928739,1,1,0.002663400128928739,0.5730407244458995,0.6701139672368783
2022-06-08 21:00:00,0.002787233587488558,1,1,0.002787233587488558,0.5746379228000739,0.6719817313938061
2022-06-08 22:00:00,-0.0014181813626795714,0,1,-0.0014181813626795714,0.5738229820076699,0.6710287394262823
2022-06-08 23:00:00,-0.0036372463464463545,0,1,-0.0036372463464463545,0.5717358464628556,0.6685880425954436
